V1-A;V2-A;V3-A;V4-A;V5-A;V6-A;V7-A;V8-A;V9-A;V10-A;V11-A;V12-A;V13-A;V14-A;V15-A;V16-A;B1-A;B2-A;B3-A;B4-A;B5-A;B6-A;B7-A;B8-A;B9-A;B10-A;B11-A;B12-A;B13-A;B14-A;R1-A;R2-A;R3-A;R4-A;R5-A;R6-A;R7-A;R8-A
4488.79;1878.43;1687.55;1749.38;2318.62;1526.42;1378.77;802.98;566.26;436.00;487.31;401.91;194.95;261.47;-3.05;-41.15;39.97;204.41;185.36;350.24;89.93;364.22;152.97;-188.22;84.14;-130.30;-19.40;70.98;-20.78;89.61;171.09;-316.46;46.32;-65.20;-432.26;-393.29;-408.29;-572.92
4624.27;2061.07;1540.59;1582.00;2464.26;1279.46;1495.30;894.32;629.48;581.37;661.33;-27.15;333.35;-92.20;-25.85;214.73;22.11;27.00;198.32;238.89;147.61;810.15;16.71;197.81;-90.31;27.98;-54.35;-44.01;93.16;-124.03;483.17;5.41;-8.29;42.01;-184.50;-29.44;138.43;-29.04
29558.93;88822.28;145719.34;103970.77;70208.99;27495.76;17174.17;10084.72;5372.81;3239.67;1573.69;589.59;996.84;36.59;-68.95;-3.74;107.90;200.14;634.28;514.19;591.62;2208.85;313.33;-41.78;149.98;1.71;435.03;176.25;-78.26;31.06;414.67;339.00;161.39;440.58;206.77;284.54;61.87;427.46
4194.37;1748.70;1491.32;1726.53;2339.18;1316.40;1160.25;942.88;660.81;558.56;245.10;57.36;1.83;-154.12;-91.75;-44.96;-98.14;199.79;327.15;311.11;104.65;980.94;148.72;-52.74;-60.80;127.51;33.08;189.85;222.94;-296.63;21.74;-3.99;128.08;-68.01;-27.38;-34.40;48.69;-56.90
5184.25;2454.91;2715.14;2281.28;2768.59;1798.42;1519.48;1253.71;780.69;761.43;274.37;118.70;29.45;26.21;-76.52;-216.30;143.40;260.79;137.21;289.32;289.30;924.69;104.38;37.03;-39.14;-5.18;140.23;62.06;93.60;2.89;271.08;-25.10;16.46;-43.59;-15.67;-179.65;238.48;136.82
4543.62;1695.57;1929.22;1964.56;2704.36;1330.59;1182.40;877.14;752.35;599.04;371.63;239.90;218.40;-137.13;44.92;118.98;97.32;207.41;299.61;473.02;519.23;801.61;20.83;213.06;144.80;-63.74;288.16;178.57;47.88;-23.12;407.61;451.38;151.43;92.14;265.82;-120.11;20.17;647.45
4927.82;1705.30;2349.58;1870.99;2696.71;1295.93;1392.62;1158.03;770.67;389.79;539.92;296.70;169.72;301.18;191.92;1.93;293.65;17.84;297.23;300.81;324.29;1237.00;42.52;-14.47;356.57;304.53;169.01;152.12;-15.57;73.30;406.68;319.73;165.60;271.98;351.19;296.27;415.12;542.57
6504.06;8886.10;12829.25;14134.32;21572.07;15181.38;13709.87;12381.90;8614.74;6490.30;4183.18;2188.14;2814.03;1152.22;815.65;178.00;625.10;2876.72;4226.67;4105.18;4293.45;4671.17;492.11;1557.10;1414.07;1102.07;888.03;558.59;524.63;588.29;411.14;-54.09;39.64;475.35;149.70;-119.21;145.30;92.60
4232.40;1681.75;2024.11;1650.80;2516.59;1529.84;1319.55;1176.05;594.61;370.19;302.27;157.51;382.91;-15.24;250.59;115.84;175.30;387.77;184.55;404.48;281.64;1088.49;-162.21;-161.28;170.18;145.37;10.66;-95.75;-17.29;42.44;323.18;-144.15;4.51;88.03;18.60;-199.17;-167.03;490.68
6229.30;3375.07;3210.29;3014.53;3820.64;2529.81;2031.18;1768.34;1159.14;1135.18;484.77;270.72;-42.56;76.42;151.10;191.18;-45.99;233.08;199.58;404.93;523.42;1292.10;22.28;228.17;196.70;220.63;-1.27;141.88;52.72;41.66;586.94;209.66;141.56;309.97;434.82;-49.54;138.14;555.71
12953.21;38158.88;62416.95;43768.91;30584.05;12121.26;7922.58;4430.39;1991.73;1426.55;453.86;479.41;399.57;331.25;44.84;95.91;257.45;259.16;317.52;479.60;393.22;1246.27;87.94;182.69;-54.85;-68.76;199.34;-89.34;2.72;193.41;90.78;-209.70;50.41;-172.94;-249.99;-26.45;0.53;163.41
12079.19;35260.78;57855.94;40449.22;27192.07;11244.51;7084.82;4130.64;2056.86;1568.49;785.19;538.41;369.79;277.17;104.40;114.08;92.81;84.35;342.99;241.30;312.35;732.27;-303.68;171.28;110.88;196.75;71.76;60.26;-144.96;285.48;257.75;-57.62;-35.60;124.80;106.48;-13.29;-128.40;-186.13
12447.29;37823.29;64376.40;44436.19;30562.22;11472.90;7695.90;4150.67;2326.48;1561.63;866.30;262.25;385.37;135.14;-12.23;-18.20;-8.63;-34.09;331.97;414.38;423.38;886.25;-120.96;232.78;-54.17;104.08;-251.71;275.03;-67.94;-86.36;164.20;-75.83;128.29;119.19;143.22;-241.53;245.27;191.23
4226.96;1687.52;1610.08;1640.60;2082.81;1211.32;1274.09;905.76;587.48;535.87;486.49;4.97;167.72;160.10;-33.76;220.80;181.68;106.19;190.26;203.26;101.00;750.44;-115.21;288.35;-32.51;209.19;160.02;-16.84;-50.28;-56.44;605.52;-19.60;177.72;531.82;175.96;86.77;496.80;532.66
4575.23;1541.90;1743.75;2040.25;2673.96;1338.70;1355.97;850.53;725.08;807.81;418.04;288.74;206.66;68.11;226.65;16.11;70.10;89.23;277.74;412.56;347.70;731.72;11.73;27.40;208.09;276.91;0.04;3.52;-183.43;-59.76;319.35;-38.27;72.06;56.18;-33.69;-188.75;319.05;-28.15
4160.36;1661.29;1619.86;1628.43;2039.89;1034.94;1276.48;1194.15;605.15;447.86;497.13;249.84;465.04;211.26;65.91;77.07;101.74;222.47;342.14;622.72;174.03;631.15;83.23;64.75;193.25;60.91;16.90;-7.72;155.73;-50.81;372.96;-43.52;250.24;177.57;171.39;379.72;114.94;301.29
24317.50;75903.76;122455.07;88270.16;61478.86;24418.72;15077.65;9140.97;5091.95;2740.11;1176.15;533.31;675.03;541.51;335.36;255.47;340.68;351.56;518.31;644.33;649.53;1918.73;202.33;174.79;670.69;338.89;14.79;-70.10;13.57;82.29;38.05;-184.06;-137.31;144.42;-141.08;-178.79;-345.40;-99.86
12017.81;36463.91;60220.48;42725.00;29258.69;11398.58;7299.21;4188.28;2302.72;1305.66;683.24;48.58;352.42;240.63;206.09;81.41;252.81;17.88;285.35;225.91;1.59;330.80;-96.46;-125.48;375.05;111.49;-117.32;-93.43;-106.13;154.77;205.44;304.84;142.75;71.54;248.71;-5.29;357.18;464.13
1991.54;2514.50;3815.76;4048.14;7712.99;4521.61;4090.15;4067.79;3063.10;2243.50;1354.00;1015.66;1225.82;555.05;537.39;-21.30;385.51;1026.06;1247.18;1043.86;1298.38;1444.40;240.60;467.94;573.75;470.35;398.21;205.62;239.60;165.99;-19.68;-61.73;-44.15;48.95;305.99;-135.81;89.20;224.60
12043.13;36985.20;60171.52;42760.28;29238.52;10949.82;6715.92;4173.42;1878.85;1486.68;489.46;394.08;271.34;305.25;236.00;-32.06;240.46;228.15;251.64;76.44;509.16;743.18;-100.22;-134.88;171.50;32.88;-143.84;26.61;-11.97;10.80;525.68;279.78;170.53;-116.35;-10.19;-204.62;46.89;-31.53
15927.69;52035.53;88769.20;61621.57;42685.39;16098.19;9943.60;5866.77;2745.76;1687.93;850.41;748.18;459.34;46.80;255.96;270.82;162.95;61.22;300.11;233.72;191.03;1149.26;-126.30;-6.62;146.57;45.44;-37.37;-18.48;-125.10;-204.29;103.35;-98.83;-114.21;40.42;-128.42;-105.71;-319.54;333.92
25999.84;74652.63;123646.33;88185.17;58796.15;22698.17;14624.99;9217.36;4288.44;2877.93;1431.58;947.71;622.10;176.71;143.06;-14.47;321.65;389.71;609.48;720.63;779.69;1994.10;86.04;345.57;192.16;51.74;116.97;-26.93;222.66;46.00;911.63;237.94;101.49;495.46;319.56;588.32;205.37;563.78
4220.37;1513.61;1860.79;1870.03;2818.55;1304.65;1431.13;1269.71;670.36;501.58;301.50;514.94;65.35;227.84;-174.58;47.37;245.53;240.84;244.85;219.38;524.93;974.73;-338.10;78.90;372.96;242.95;210.28;163.72;254.09;-41.38;421.53;503.88;138.71;290.27;332.01;230.70;417.86;208.53
29758.91;90877.41;150571.16;106397.07;72092.16;28250.34;17700.64;10487.07;5287.20;3043.44;1490.56;1015.57;907.13;499.48;75.63;-7.35;366.60;578.79;761.18;502.43;684.02;1990.31;75.85;13.15;683.77;-27.90;-57.49;163.40;178.47;-110.49;724.52;46.79;61.13;-16.41;-79.75;-101.78;-30.16;169.78
4323.38;1869.00;1848.77;1641.16;2213.93;1301.76;1272.96;1239.25;859.95;778.97;196.84;482.56;304.49;286.77;141.71;180.29;110.89;173.54;453.20;437.57;459.37;684.47;-44.38;82.65;127.05;-316.49;-29.26;-150.24;-112.13;9.82;183.20;116.50;417.80;292.87;216.95;-15.99;-135.89;137.39
12939.76;37322.98;60992.97;41893.39;28499.71;11300.78;7167.88;4155.89;2120.30;967.34;509.70;228.40;280.08;523.86;-55.54;-81.45;265.56;123.77;324.23;490.59;482.65;604.17;15.58;314.43;78.37;93.35;223.91;133.44;-33.75;50.42;706.86;260.14;287.80;309.03;203.35;214.83;233.48;569.33
4625.85;1801.06;2226.88;1624.25;2352.66;1225.51;1233.58;1047.10;715.40;259.54;307.87;385.35;82.71;74.09;-190.10;159.84;9.45;52.72;30.47;173.30;383.38;643.34;-28.26;137.85;148.75;-48.47;-42.70;63.86;139.19;-103.02;262.80;-115.95;-47.43;484.21;469.50;120.03;288.77;190.46
3913.01;1693.50;1835.96;1656.25;2710.71;1445.40;1371.82;906.15;740.76;622.69;216.12;351.20;315.36;260.81;148.22;182.50;339.94;-118.22;497.84;308.52;373.85;951.90;-303.73;42.28;205.14;-169.21;-161.02;97.87;250.09;24.52;-45.92;-78.10;-3.19;-255.57;-47.01;-235.83;-199.11;1.59
4705.48;1759.64;1934.44;1580.95;2252.43;1221.57;1289.03;691.61;588.69;522.29;675.19;57.49;681.03;-80.40;-34.18;83.78;139.06;72.41;384.89;272.35;243.19;603.25;-199.39;463.37;-137.31;141.51;60.31;-179.21;148.40;59.88;441.58;21.57;102.17;272.88;104.91;283.56;58.92;492.85
4341.41;1417.42;1739.84;1531.94;1977.46;1049.84;955.33;1008.49;638.60;290.22;312.69;253.34;275.75;-68.90;-69.59;185.56;194.94;-52.59;544.18;352.73;266.84;585.40;50.36;192.78;-57.76;-134.17;-63.33;-98.39;-24.66;-24.33;490.82;-165.01;-9.78;156.73;-164.17;25.75;-268.67;-368.96
7148.55;3309.63;3702.67;3262.01;4632.21;2549.14;2222.99;2235.81;1392.85;976.83;552.32;759.72;294.58;55.36;171.87;94.27;303.49;73.42;336.92;224.10;91.80;1009.65;-63.17;156.53;113.92;102.80;-203.28;-192.57;122.30;360.42;463.66;79.15;-0.64;22.47;27.09;79.27;71.69;-151.95
28831.61;87832.54;145562.55;101277.24;69630.92;26963.79;16684.13;10311.58;5249.61;2975.30;1214.94;880.58;951.41;206.99;152.67;138.47;576.63;387.77;552.65;491.40;1048.90;1815.33;110.99;259.77;423.64;76.65;247.33;-71.74;141.80;251.03;579.16;-20.65;12.42;188.50;357.50;-152.34;17.60;87.70
4798.72;1962.39;1758.35;1383.56;2301.07;1435.98;1486.92;793.16;913.45;277.39;330.99;394.43;276.08;111.30;108.21;188.89;145.31;252.82;394.11;319.83;489.44;830.05;130.83;70.14;200.69;87.85;32.12;-16.32;-58.37;160.91;379.90;4.99;-145.86;1.91;1.69;-95.09;-188.02;9.22
12437.26;37104.20;60830.52;43448.53;30074.76;12125.25;7302.38;4371.79;2536.60;1444.35;581.72;204.97;285.21;-113.67;231.60;96.52;38.41;491.85;366.17;292.64;328.11;650.46;245.45;-179.40;162.28;15.67;141.66;34.41;86.27;105.02;150.40;199.71;-20.12;18.48;135.67;-47.49;-188.06;168.76
4208.72;1707.45;1584.98;1940.31;2638.39;1449.74;1315.21;1246.96;1041.98;437.84;6.11;417.08;211.53;59.06;-225.51;-15.75;333.01;208.59;218.48;261.09;526.38;869.64;6.02;34.66;-0.18;58.00;66.08;296.12;104.69;2.97;300.77;125.10;296.91;384.31;192.62;-76.93;80.32;538.53
15369.26;48683.45;81912.45;57952.76;38808.48;15536.28;9673.99;6337.97;3100.18;1917.67;1087.42;183.53;564.70;188.46;55.37;203.16;180.98;95.40;596.93;136.54;543.15;1168.52;206.23;-8.49;50.22;155.81;104.44;105.71;69.74;27.42;252.83;4.57;-74.69;-45.22;173.78;2.42;80.24;-86.19
4022.23;1809.93;1841.09;1609.42;2321.33;1359.34;1327.28;834.89;606.53;505.32;637.05;102.79;498.48;215.17;121.19;278.66;65.46;177.01;527.76;243.71;571.81;934.74;52.49;127.99;209.14;53.77;192.07;172.29;98.76;42.32;40.32;-77.76;-234.89;38.35;-79.71;-27.56;-213.52;215.42
51270.34;149059.78;248049.53;174665.58;120279.38;46505.61;28120.43;16893.71;8402.38;4888.39;2488.55;1269.95;1433.56;571.08;739.68;591.79;566.36;824.25;755.46;941.14;1496.19;3346.97;398.37;90.32;692.67;488.73;74.07;146.88;25.26;213.91;868.74;257.33;-24.25;92.58;15.46;167.22;398.84;547.67
12645.13;36980.20;61620.43;42976.19;29684.55;11207.96;6883.94;4007.31;2204.79;1392.12;728.92;185.35;291.62;117.32;109.52;148.19;213.80;382.61;229.10;320.82;561.42;688.17;136.35;241.41;468.54;-91.36;25.48;-77.98;24.06;-126.41;-75.81;-9.44;73.46;44.57;-95.51;-266.67;-151.44;-70.28
6494.47;3094.60;3456.08;3480.28;4109.57;2633.49;2341.22;1875.55;1223.10;1148.72;915.59;245.39;311.57;94.27;-74.03;198.94;286.37;397.28;502.65;423.45;385.61;1300.50;143.15;283.33;289.23;355.32;5.69;-112.27;420.59;220.28;334.40;-119.43;249.35;96.00;-59.47;-59.42;-145.63;321.15
12658.92;35648.50;59175.04;41121.99;29022.39;11278.34;7003.98;3625.74;2406.95;1197.12;683.89;34.10;220.94;188.46;-149.28;-57.66;17.25;241.19;281.12;236.85;377.64;695.52;284.66;68.36;327.69;-108.18;225.23;-15.20;36.67;274.38;622.09;138.61;218.47;519.23;167.22;88.33;406.94;563.74
12640.29;37962.58;64627.73;45287.34;31226.13;11996.07;7772.01;4421.53;2634.57;1285.17;695.94;180.03;343.01;354.09;-102.50;-0.48;114.18;224.05;457.07;421.59;284.29;915.88;-128.56;100.14;-174.49;324.94;48.82;205.94;-169.42;96.45;400.12;-157.20;115.15;-238.43;103.05;-145.57;-62.81;258.50
26960.17;79718.83;131680.09;92654.69;62597.37;24752.72;14814.68;8411.18;4473.41;2676.81;1168.27;595.68;344.84;555.51;-50.55;41.47;305.01;115.26;676.53;426.36;884.38;1782.50;330.40;316.85;-274.48;173.67;-104.40;97.91;285.19;25.11;833.34;260.61;319.92;377.85;60.21;317.14;492.50;836.11
12786.98;35994.34;60745.63;42155.52;29385.26;11263.79;6805.92;4185.52;2372.03;1571.75;513.66;360.84;145.60;235.48;-128.13;209.35;97.54;18.37;407.84;138.53;304.56;779.33;145.14;-61.60;-201.78;245.06;-157.96;-21.93;-85.39;-27.14;178.58;125.60;129.87;94.90;104.17;84.92;-148.17;75.38
4524.90;1619.49;1676.23;1722.44;2758.92;1252.16;1249.34;1057.71;920.33;471.43;583.19;218.59;391.62;236.39;172.25;137.86;62.03;152.04;296.06;313.34;420.69;739.48;252.28;38.26;-112.33;201.34;-79.00;-159.84;193.16;-114.68;38.68;184.90;228.17;-49.44;-10.64;-260.84;54.14;-115.77
16942.80;54620.47;90279.83;64849.53;45367.57;16685.15;10359.83;5443.26;3463.88;1639.40;911.85;318.57;558.75;39.99;371.79;-37.65;162.39;154.86;577.58;247.65;453.58;976.92;363.28;221.50;329.24;78.29;-21.99;-104.55;-119.82;100.21;403.70;37.89;-80.31;26.12;316.96;-73.44;-170.59;-56.95
32337.89;101903.85;169897.19;116359.64;81304.82;31841.12;18994.27;11090.36;6093.87;3181.12;1605.68;725.70;1039.12;-51.91;147.42;203.36;381.82;434.59;839.75;508.56;560.64;2084.13;267.95;287.44;256.41;280.74;216.92;183.05;296.32;104.51;646.69;565.23;157.85;121.31;475.11;-107.64;396.91;391.80
5846.98;2476.23;3351.41;2633.93;3178.00;1852.49;1867.59;1314.02;1226.77;557.94;560.71;196.03;214.90;114.58;-208.33;-13.82;195.55;499.64;568.40;355.91;291.48;1189.93;200.70;-38.72;-35.19;246.42;119.43;-3.84;24.18;211.21;452.85;288.55;194.35;232.70;404.71;58.23;187.08;137.63
25301.21;70564.45;116240.77;80708.29;55261.28;21681.77;13210.97;7914.34;4244.40;2399.56;1389.00;627.32;705.06;107.48;122.63;-6.39;277.00;397.50;603.18;604.25;549.76;1615.55;230.91;230.68;94.08;41.30;163.09;96.71;175.06;-21.67;599.60;288.01;134.93;170.34;269.74;-3.36;-171.00;-27.25
5254.88;2252.29;2603.67;2106.78;3187.49;1881.45;1874.93;1241.79;1113.15;773.92;657.93;362.92;149.77;22.63;106.56;219.11;-189.61;285.89;514.98;360.68;660.69;1034.49;73.77;524.92;244.56;307.32;77.33;52.57;283.79;169.16;13.16;157.96;142.16;0.24;169.70;-256.82;-76.85;24.43
4248.55;1670.94;1945.94;1709.53;2441.25;1348.25;1351.02;737.63;817.04;461.71;673.85;210.16;242.14;-11.09;124.24;317.76;248.56;52.28;267.12;397.67;204.47;771.62;-36.55;78.17;258.86;318.09;-42.94;84.86;37.35;104.59;25.78;-58.33;-12.55;-446.27;40.17;-113.01;52.83;-113.69
3678.38;1302.72;1891.50;1581.95;2372.96;1056.19;1401.99;737.67;625.51;562.86;498.55;300.41;533.47;165.75;14.13;6.75;82.02;71.97;250.02;188.42;375.49;687.98;320.85;61.60;33.96;236.97;81.46;-230.02;248.76;-23.82;38.77;-31.31;295.89;53.22;219.02;-149.39;148.49;394.70
4407.93;1606.48;1961.12;1646.35;2419.46;1212.06;1230.76;843.17;749.75;742.62;690.86;301.93;364.92;60.92;117.13;117.77;-96.84;88.44;163.26;322.96;269.75;889.95;162.17;-40.36;-203.78;194.36;32.84;99.43;14.05;145.03;522.10;28.58;-88.48;15.48;-40.17;-214.38;-111.22;66.29
11665.57;33196.22;57943.33;40008.36;26742.63;10375.43;6407.27;3422.07;1696.31;1141.73;739.90;284.38;446.59;259.98;188.75;341.70;34.98;236.12;95.67;-13.75;226.88;664.20;57.33;184.24;39.00;-66.73;72.48;87.14;-136.43;-189.38;237.95;-103.65;153.86;232.86;-36.17;14.56;213.92;83.22
12043.34;35469.99;58214.61;41410.98;27625.11;10807.93;6701.07;3486.59;2002.88;1189.21;467.89;234.37;138.19;154.08;-116.20;7.63;34.25;63.64;353.88;295.95;462.92;842.29;-227.11;-28.77;27.56;234.42;141.26;101.07;13.69;196.62;-96.88;-51.07;5.83;137.60;-53.61;-212.25;29.46;115.32
4416.71;1748.83;2043.20;1743.89;2467.11;1453.86;1067.30;926.36;1110.91;484.40;314.67;459.44;409.73;234.69;315.31;-49.54;-79.24;399.22;60.12;391.45;288.16;1030.20;-26.63;25.89;323.33;-0.28;135.53;121.51;-55.69;157.12;246.57;27.32;98.64;93.44;-232.30;-103.87;48.41;-199.47
198291.80;883297.88;1544282.25;1089245.00;715752.38;269727.03;159900.02;91178.34;42523.26;23707.35;9419.16;5348.27;5867.03;1774.50;1194.42;679.51;838.76;1295.13;1310.81;939.37;950.95;843.75;317.27;184.61;806.41;359.74;158.79;202.53;133.83;313.10;398.27;208.78;92.39;304.69;299.64;15.83;323.75;275.51
4380.77;1706.98;1711.94;1452.54;2323.04;1173.19;1313.34;878.80;1008.40;579.04;419.80;-92.63;-9.12;30.03;-51.18;140.76;71.22;50.30;299.12;102.13;292.26;780.20;195.68;30.14;-52.31;66.09;69.54;50.05;185.79;81.24;491.11;229.05;346.76;261.42;202.93;321.00;289.67;463.56
13192.34;37497.40;63308.59;44050.54;30973.12;11804.00;7404.67;3856.80;2240.79;1198.96;586.07;171.34;604.56;240.17;60.74;314.74;239.55;11.50;385.34;411.20;272.53;961.94;-177.65;12.15;-304.63;254.39;-19.00;192.81;-96.84;190.67;211.62;56.07;112.38;107.33;41.73;27.19;43.37;263.27
4217.03;1624.70;1396.30;1772.67;1815.58;992.17;1402.69;654.71;870.45;421.09;320.87;546.15;285.87;50.13;-49.62;109.17;143.62;-90.95;258.26;108.21;46.65;1092.92;-140.43;70.64;294.46;75.85;51.17;251.15;-136.35;-51.28;-3.41;237.27;238.80;105.67;-108.62;65.53;-8.39;330.62
4252.88;1832.14;1517.12;1932.73;2600.28;1399.57;1244.31;978.51;762.50;560.27;405.17;251.87;200.95;127.37;170.26;146.26;269.50;-46.47;212.09;236.81;208.57;748.02;195.77;-211.37;237.47;233.74;247.33;102.99;-62.49;250.52;90.57;-146.67;-73.21;-42.70;66.31;96.78;-131.31;-173.16
4146.78;1715.72;1870.00;1323.57;2151.76;1342.25;1124.52;845.84;620.36;721.82;-12.57;166.11;133.23;109.14;45.94;128.30;113.75;130.55;487.49;190.78;-65.92;999.15;154.15;144.15;-55.99;136.40;172.87;35.09;38.51;34.15;625.75;3.15;193.93;-122.12;-33.16;-40.68;-15.26;209.67
12549.78;36878.68;61187.48;42671.63;28573.21;11444.46;6538.13;3949.33;1858.80;1230.00;529.54;286.54;115.86;-170.15;81.35;198.58;146.95;292.10;303.89;241.62;450.98;987.37;186.08;-86.25;310.26;-14.47;240.18;-127.39;104.01;222.04;217.93;325.36;88.69;177.77;-64.74;46.83;249.03;385.85
12309.07;37126.59;61577.48;43934.34;30583.04;11432.76;7071.28;4120.91;2485.39;1528.66;470.91;340.83;460.67;232.44;259.64;-52.72;-91.55;197.28;197.60;23.83;150.02;756.28;214.92;39.18;273.62;170.40;-174.73;-6.44;36.79;187.19;149.02;11.04;-97.45;131.10;-182.07;-72.09;-178.78;79.18
16659.90;50787.32;85017.31;59419.21;40863.38;15992.01;9473.32;5649.25;2538.03;1654.48;917.01;327.43;697.64;106.40;282.91;177.72;29.78;355.18;382.41;397.49;264.74;1403.54;-21.65;301.09;247.19;198.39;39.56;-36.61;90.83;244.53;199.05;-282.13;-158.58;-293.56;-114.68;-290.74;-373.96;-119.81
25664.77;74362.04;124312.57;87456.77;59582.82;22559.09;14770.39;8069.67;4145.35;2340.91;1068.08;351.38;1113.96;367.54;149.28;191.51;309.95;446.39;815.18;450.87;720.33;1819.71;50.54;-171.00;102.75;50.06;161.06;-337.29;0.60;100.01;774.56;513.15;156.32;247.77;219.92;362.37;131.35;1289.55
38335.81;114201.41;189862.11;134610.17;90951.17;35539.75;22444.81;12821.14;6676.12;4179.32;1752.01;1003.81;1333.61;798.59;349.83;477.80;412.64;400.89;680.31;759.76;693.45;2694.64;-137.44;219.77;823.84;284.21;32.32;-59.02;66.73;157.27;354.54;-80.66;23.31;-49.60;-229.37;-384.31;-202.06;197.35
12438.12;36542.75;61876.97;42607.67;28988.14;11400.64;7327.39;4382.04;2314.08;1315.19;623.05;222.70;436.51;50.54;357.57;74.86;71.14;85.93;318.65;97.86;104.42;1147.29;-13.04;192.05;203.60;2.79;-22.42;-94.35;-64.61;-33.44;548.21;416.72;130.89;117.65;112.13;-67.05;204.68;481.22
4180.02;1805.58;1951.20;1990.59;2531.64;1250.62;1665.44;1238.15;564.83;520.97;516.11;425.90;265.42;-120.35;-93.87;-14.79;-63.94;225.90;379.98;102.77;309.75;793.81;27.35;-178.22;185.48;-15.35;-86.51;-52.13;248.36;-14.28;551.75;651.51;325.02;682.34;470.57;159.93;189.86;276.85
11938.36;36684.02;61340.98;42861.26;28756.53;11191.14;6650.66;4151.73;2091.61;1316.91;565.97;486.24;139.60;114.71;144.88;-10.85;125.11;42.41;296.19;420.00;336.50;788.47;165.43;-4.75;-265.03;219.39;55.34;-217.70;82.07;-2.19;223.10;161.73;172.32;118.30;-50.93;-71.43;-105.16;-171.16
12395.54;35726.57;61577.61;43708.74;28654.50;11839.80;7372.67;4377.57;2166.89;1186.26;269.85;139.36;462.17;106.73;41.50;79.20;9.41;40.92;277.02;495.04;565.97;661.78;126.21;-68.58;270.80;211.74;256.40;-26.21;24.70;131.89;607.96;281.34;180.36;199.92;163.76;300.74;201.69;279.02
4642.77;1842.86;2141.73;1385.70;2389.06;1334.19;1507.11;1061.92;729.66;897.40;392.46;144.03;-89.00;51.25;-204.91;187.61;315.06;257.00;528.30;430.67;274.40;700.31;-77.12;-115.11;-60.30;59.23;-13.20;-146.56;-97.88;127.08;197.16;72.56;91.67;-154.13;-205.86;-143.44;49.84;265.68
11564.70;34183.20;58958.28;40156.65;28708.49;11217.61;6904.25;3901.47;2022.24;1272.99;529.97;394.26;402.61;254.95;55.54;17.60;69.32;419.96;315.00;321.60;353.54;702.82;-48.46;-112.88;-11.90;236.01;-45.56;19.77;246.76;-34.34;71.73;-106.38;-46.07;-67.19;-239.64;-9.68;-64.53;-14.69
4404.29;1503.88;1420.52;1603.58;2176.08;882.84;1407.99;850.18;845.65;457.71;792.55;269.12;308.28;128.33;-16.33;31.22;136.07;196.22;172.04;270.21;338.41;607.04;31.43;-11.37;74.96;165.82;-31.17;25.01;4.76;-3.91;259.68;124.26;-55.00;3.98;9.11;-94.81;-121.16;193.11
43803.82;125744.01;214583.36;149388.44;102641.17;39477.80;24818.72;14358.73;7698.04;4804.30;2416.31;1248.12;986.06;259.73;247.72;2.45;521.80;192.21;988.20;967.74;1060.92;2607.54;461.41;7.08;265.90;239.20;52.12;96.47;137.47;241.68;1199.44;228.92;-217.83;100.75;-19.05;277.20;-117.93;442.06
40264.04;123363.20;205849.45;145491.89;97888.35;39077.25;23322.64;13515.91;7062.94;4422.55;2371.75;947.45;1050.03;675.53;357.40;264.19;257.28;414.06;559.67;874.73;783.75;1936.31;430.07;231.96;368.74;265.03;92.60;-34.69;128.35;-189.58;662.71;-135.97;-158.15;333.13;-211.47;83.16;96.77;288.81
31427.76;89843.41;154249.75;106621.53;72575.87;28438.72;17670.16;9589.94;5368.80;3547.92;1698.59;969.15;695.98;542.22;293.99;47.66;117.22;249.95;445.05;455.18;936.05;2086.46;-108.59;173.79;289.01;-143.46;99.95;-1.16;30.87;-56.87;506.97;29.08;250.93;5.32;-401.66;217.38;-169.77;129.43
4841.90;1635.76;1673.12;1805.32;2440.24;1603.50;1402.86;993.50;831.13;593.77;447.27;232.68;264.05;73.88;79.78;102.34;144.44;185.08;420.35;245.16;91.16;443.79;192.10;-46.44;42.86;197.07;134.30;-157.04;84.95;180.15;432.92;36.76;-179.00;-30.71;-217.08;-156.52;-167.03;88.19
24836.49;69829.17;116057.40;82462.91;55813.23;21510.48;13202.59;7686.79;4029.06;2754.75;1296.22;782.89;743.87;36.67;25.00;291.28;283.42;298.09;621.77;358.77;556.36;1282.70;224.25;196.16;-38.59;176.98;129.89;38.89;119.34;213.95;837.54;435.90;410.23;591.05;168.87;398.13;369.78;355.66
4180.88;1820.09;1661.36;1830.48;2439.76;1072.93;1202.28;1054.90;919.16;534.64;386.14;194.12;244.68;-103.62;54.95;92.94;258.88;112.01;286.02;332.67;280.46;646.12;297.30;83.42;-21.98;134.61;-102.18;-35.37;155.13;44.90;82.83;238.95;218.26;-1.67;-99.92;-40.56;46.32;202.41
26643.60;74416.50;123826.50;86907.78;59858.71;23708.05;14342.09;8410.87;4390.99;2444.09;1294.20;971.57;530.47;25.46;149.03;312.37;400.07;801.17;873.68;517.64;796.00;1510.19;146.41;61.05;351.12;243.67;205.75;53.97;-26.54;211.17;641.81;-112.93;-128.25;-14.06;-416.01;77.09;-277.84;-314.22
4556.12;2062.41;1857.89;1668.37;2329.86;1404.04;1208.18;1348.77;712.72;545.06;302.61;199.79;220.44;100.79;11.51;132.64;42.22;190.23;330.44;35.41;440.10;752.08;96.41;59.31;340.04;85.46;-208.09;53.85;145.24;29.92;271.84;-9.86;66.87;74.34;44.37;16.48;222.07;269.76
