V1-A;V2-A;V3-A;V4-A;V5-A;V6-A;V7-A;V8-A;V9-A;V10-A;V11-A;V12-A;V13-A;V14-A;V15-A;V16-A;B1-A;B2-A;B3-A;B4-A;B5-A;B6-A;B7-A;B8-A;B9-A;B10-A;B11-A;B12-A;B13-A;B14-A;R1-A;R2-A;R3-A;R4-A;R5-A;R6-A;R7-A;R8-A
5431.22;2714.76;3198.22;2624.68;3313.54;2036.75;13463.05;212419.97;136642.83;74422.84;23561.59;11035.47;9894.76;2469.60;1252.88;505.24;290.05;981.88;37458.95;557999.88;403218.97;288719.09;18187.21;50099.17;33298.06;23556.48;10370.77;4650.37;3720.90;2675.04;331.92;-128.50;-208.13;305.17;-62.97;-109.45;-59.58;112.46
4446.30;1743.49;1905.62;1123.70;2512.91;1276.21;1118.88;1016.86;661.89;378.85;200.75;106.07;536.47;221.73;173.65;-107.77;-87.31;237.97;327.24;266.54;82.32;635.39;200.57;323.28;267.62;170.68;51.13;186.37;2.64;76.66;341.85;184.82;15.10;194.59;129.36;126.46;-30.48;194.37
5149.77;2273.56;2727.60;2336.22;3127.64;1747.19;13696.19;215465.69;132843.11;72026.27;23194.35;11654.67;9624.84;2350.41;1160.49;637.08;424.30;1480.56;42800.81;635271.63;441876.38;321226.94;20252.57;56316.54;37116.73;26324.48;11015.88;4862.14;5024.74;2868.10;99.48;-431.95;30.84;242.00;-199.88;-187.24;-76.07;-411.79
4035.33;1631.71;2132.60;1578.77;2480.80;1293.35;1511.88;1348.99;672.61;451.43;240.75;127.04;258.18;121.93;128.09;165.39;106.29;206.97;343.58;169.67;23.69;739.89;112.71;8.58;362.16;152.55;282.32;115.83;-20.38;-87.69;-183.07;93.83;-251.65;-91.61;-177.04;190.19;-59.21;283.87
4583.75;1606.44;1684.96;1375.32;1841.31;1130.47;1120.79;766.91;668.25;390.06;465.57;463.16;287.50;-50.96;173.77;36.57;-157.01;352.49;-7.88;257.00;320.41;831.38;-43.16;372.69;-33.19;232.31;-76.18;-277.75;95.12;-390.42;543.34;-65.09;207.84;238.79;32.25;-143.48;298.30;434.76
4250.86;1848.63;1839.95;1292.44;1805.08;1148.96;1153.22;784.97;498.15;172.67;523.77;403.72;251.18;7.89;-226.95;12.05;152.46;204.85;239.63;95.68;372.49;599.28;78.43;50.96;-49.49;-72.98;-3.98;-137.32;-23.02;2.15;308.88;107.98;214.39;496.60;252.21;44.78;401.66;306.35
3760.61;1633.35;1784.06;1789.84;2760.32;2083.64;9676.77;152802.72;96831.66;54500.39;17022.97;7984.26;6359.60;1376.69;897.93;275.00;185.27;967.48;32520.29;493414.22;354135.13;258802.39;15853.57;42972.82;30047.33;20533.73;9127.27;4210.41;3610.53;2191.53;289.12;107.35;196.65;358.07;-57.90;162.18;-127.18;368.39
3654.09;1860.78;1644.52;1647.01;2349.24;1570.46;8672.86;137186.95;87741.59;48065.09;14447.28;6934.11;5971.31;1306.25;877.16;415.72;258.93;905.34;31576.91;456370.63;330425.06;238948.19;14428.58;38289.14;27162.74;18147.52;7613.34;3387.71;3549.68;2217.42;403.28;91.61;221.15;16.66;-127.51;-164.89;1.19;499.78
4049.94;1634.60;2118.61;1635.45;2267.69;1440.06;1073.38;1128.23;797.25;458.06;-17.57;243.18;582.53;194.82;-117.64;8.56;149.21;131.61;264.92;684.27;329.71;1109.40;-75.35;127.94;146.80;197.51;150.20;-132.36;118.62;73.53;67.70;-145.03;28.54;54.68;-147.67;-176.16;214.58;-14.52
3864.18;1892.85;1619.69;1726.36;2409.22;1462.75;1444.80;941.08;811.12;463.69;240.36;232.07;516.73;-41.99;-103.76;-216.02;115.53;68.75;227.75;560.08;547.30;1106.25;200.39;9.31;459.60;-237.17;192.67;72.50;88.79;75.10;670.87;-14.60;-23.14;-62.64;224.25;104.73;-233.52;46.14
6168.69;3446.89;3483.33;2918.65;4084.19;2436.17;2141.33;2029.73;1312.60;1011.74;687.85;450.79;481.62;1.45;95.77;174.59;33.55;328.13;200.57;-94.41;177.59;1017.23;121.95;243.56;117.01;-203.85;76.61;79.54;17.65;138.38;466.64;262.07;118.59;56.47;288.34;203.11;112.08;84.23
4038.50;1948.48;1394.37;1476.79;2457.09;1687.46;9587.20;144147.72;93234.29;50259.09;15593.25;7387.58;6443.69;1383.79;767.30;311.09;385.64;1016.90;33323.67;489392.31;353468.28;256165.36;15611.43;42407.04;28474.79;19559.54;8740.67;4169.48;3500.92;2114.67;613.30;232.82;113.45;427.25;268.71;362.29;392.04;229.21
4087.12;1552.88;1741.86;1416.18;2424.80;1681.28;9754.96;140432.66;90627.64;47867.23;15089.54;7006.81;6461.97;1453.14;740.78;-128.98;253.12;1037.29;32066.42;453280.19;327662.38;238218.16;14414.45;41057.96;26668.82;18997.75;7868.58;3743.36;3649.85;2016.26;332.09;356.16;197.80;-97.74;264.50;180.76;69.60;183.11
4952.06;2372.29;2551.55;2175.33;3068.80;1705.56;1750.02;1101.89;989.60;979.78;724.01;237.09;390.74;89.83;245.85;305.34;-141.32;28.32;109.98;343.79;559.82;1050.24;347.11;118.86;27.97;10.20;149.73;188.81;224.67;-69.03;255.27;54.89;104.85;98.31;-122.85;-265.76;289.99;-38.30
3651.95;1845.15;1938.22;1392.85;2549.40;1465.52;9186.69;145024.81;90930.41;49368.24;15318.75;7192.94;6242.98;1454.43;708.16;111.10;243.36;887.28;33325.11;486815.69;348226.09;253167.17;15642.00;43800.85;27699.89;19549.89;9194.86;3246.87;3374.02;1874.59;406.35;407.11;274.49;443.06;221.41;320.75;326.98;25.05
4420.65;1848.98;1949.49;1739.96;2251.46;1163.99;1040.47;993.37;512.02;224.94;326.51;208.73;372.25;229.12;11.46;-277.21;-31.25;86.90;329.81;265.67;338.73;959.39;170.59;-97.30;126.41;225.45;90.09;-145.08;33.07;96.84;73.88;-207.65;-164.45;-504.85;-290.73;-260.88;-249.65;-67.51
9386.58;3661.10;3471.83;3146.38;4680.81;2777.92;10206.53;145799.13;93366.10;50313.87;15664.54;8442.49;6602.20;1597.38;826.61;293.77;373.32;908.24;34267.55;494748.75;354659.06;259790.91;16183.16;43044.97;30057.04;20686.00;9692.50;3280.56;4270.96;2041.10;258.84;24.17;147.77;181.31;-123.71;311.49;-252.72;-147.67
3948.17;1709.09;1794.28;1593.46;2313.81;1262.94;1222.30;840.76;725.51;715.36;221.46;270.80;342.55;-11.30;-0.34;28.25;136.16;106.28;328.55;78.12;50.66;1131.18;56.74;198.13;113.38;-101.21;287.05;30.21;-116.74;-7.24;370.86;-141.51;56.70;144.54;-10.35;48.22;23.61;-47.36
4092.99;1744.87;1997.75;1379.25;2368.84;1488.35;8905.00;143900.66;92505.02;49782.96;16143.97;7227.74;6485.63;1512.86;851.52;326.52;243.49;1005.45;33219.05;496721.91;356535.47;260455.83;15356.16;41631.66;29819.25;20644.95;9221.26;3234.23;3924.19;2471.92;37.46;-137.02;21.01;95.63;-71.96;-222.91;-249.89;-136.12
3811.54;1671.11;1942.03;1636.80;2261.04;1416.13;9018.14;140412.67;89503.34;48827.75;14808.19;7259.29;6264.18;1508.05;744.33;361.43;259.71;986.07;32219.01;477910.53;345408.50;248774.31;14390.32;41572.34;28787.68;18372.73;7644.59;3486.94;3560.13;2170.33;468.91;-65.42;243.01;206.42;-53.94;-40.15;-290.61;-284.48
4252.53;1503.06;1629.47;1367.82;2015.69;1282.48;1283.47;1095.53;886.62;555.65;410.03;357.17;260.30;109.39;-20.73;-116.41;201.01;142.79;316.04;1013.86;882.61;1051.29;184.90;56.89;448.84;102.72;-132.35;-136.04;100.76;-2.89;427.20;182.21;-142.07;-102.42;200.95;-38.38;-144.94;308.67
4489.78;1695.48;1847.32;1519.95;2273.38;1252.64;1179.79;1075.20;734.19;450.85;277.90;94.32;333.77;-203.00;-44.25;-18.89;83.06;-56.73;190.22;420.05;643.79;929.58;-70.83;99.77;249.73;-227.64;-25.37;60.58;55.53;131.89;410.26;150.49;177.68;206.38;115.80;34.57;103.07;306.43
5545.32;2603.29;2991.86;2892.40;3798.55;2821.61;13533.51;212689.47;131900.70;73337.95;22155.11;10358.48;8874.34;2582.06;1207.11;400.69;394.00;984.66;38558.30;563902.50;393442.91;285936.81;18192.69;49571.46;35484.35;22845.96;9874.20;4472.00;3830.92;2583.90;187.15;1.26;279.34;519.55;215.26;-106.08;75.29;331.39
3973.70;2005.53;1887.77;1948.25;2182.86;1395.23;8935.18;142134.95;90180.09;50362.05;15348.28;7850.35;6570.88;1442.35;721.45;367.78;29.17;947.18;30282.26;441557.25;312651.63;228950.47;13791.28;38305.08;25189.59;16961.75;7921.82;3786.30;3578.27;1926.77;497.17;-247.26;-143.09;69.55;-236.54;-247.88;20.25;-281.71
4273.78;2181.59;1883.56;1851.67;2844.49;1856.87;10291.80;157635.67;99174.83;55269.78;16285.79;7956.34;7255.78;1861.51;1042.68;519.63;162.73;1150.36;30819.74;456591.81;325968.69;238308.50;14631.37;40470.16;28109.09;17976.24;7838.29;3667.06;3439.47;2444.47;345.04;-61.90;-63.08;366.32;87.22;23.25;-13.05;-48.50
9275.99;3460.37;3885.56;3539.10;5206.47;2836.12;2590.03;2091.05;1592.98;1190.57;984.91;530.63;580.03;17.90;33.71;207.18;57.78;32.64;677.03;743.83;411.30;1929.92;102.44;226.85;418.19;414.59;141.10;204.97;29.14;117.57;445.11;68.99;-210.13;-157.67;-89.36;-273.19;-9.45;-210.57
4343.08;1684.63;1828.85;1653.59;2371.77;1267.67;1082.10;913.69;832.29;400.87;418.08;137.07;119.11;-4.44;19.80;161.65;-13.22;220.00;232.83;393.59;294.99;924.10;337.96;206.34;-53.17;325.26;91.80;-3.32;-96.20;180.15;212.47;155.19;191.84;305.78;310.69;177.31;514.27;238.06
4245.85;1863.40;2201.87;1526.45;2234.18;1311.31;1161.60;1278.38;766.95;448.35;413.09;348.48;5.79;101.92;75.51;127.82;10.79;200.23;306.45;621.59;521.60;883.51;142.10;78.22;47.90;143.62;148.69;248.71;-8.89;248.72;455.46;553.78;313.50;134.43;261.20;73.20;23.36;156.60
4742.74;2601.74;2398.40;2140.44;3146.76;1691.85;1366.87;1137.78;874.08;561.63;570.74;22.04;516.10;414.26;107.45;227.19;-110.45;4.67;347.36;65.32;458.68;1186.97;288.29;164.66;-117.42;305.53;223.84;163.96;-16.65;277.78;425.81;124.30;5.10;121.47;315.56;195.89;71.24;127.07
4534.07;1700.26;1889.44;1515.07;2444.18;1419.72;8980.94;149084.28;94996.72;51288.72;15890.78;8419.10;6708.15;1642.85;1102.92;272.91;455.12;873.18;33742.58;487321.72;351334.56;253028.94;15529.92;41785.58;28719.80;20359.98;8629.19;3022.17;3961.46;2635.89;387.13;-245.58;-65.80;236.44;-38.60;-144.42;82.17;245.40
3971.64;1747.88;2004.68;1320.87;2482.29;1048.04;1159.08;967.82;791.50;599.00;452.65;-167.32;596.02;148.89;144.20;-108.21;-77.12;31.27;243.81;207.21;366.61;819.23;259.57;239.13;315.71;58.52;144.20;179.25;42.96;-347.24;390.03;143.86;297.33;103.63;-63.14;90.99;288.56;260.17
4340.90;2291.30;1843.72;1807.07;2473.36;1707.62;9565.71;141660.16;91410.71;49926.75;15717.11;7685.40;7122.17;1524.24;794.97;475.11;44.26;984.40;32828.63;479150.34;342198.03;250531.02;15206.63;41195.32;28588.44;19454.79;8397.64;3381.39;3041.67;2619.42;488.93;266.40;30.54;329.27;-12.58;66.47;52.38;375.81
3633.79;1881.57;2247.71;1674.82;2511.69;1662.53;9613.68;147412.14;94897.84;51144.89;16776.32;7723.87;6354.77;1793.36;1097.63;302.69;193.08;785.01;32781.83;477592.94;342148.66;250406.89;15305.71;40631.21;27291.42;18274.24;8242.27;3280.92;3711.02;2307.03;147.38;273.91;125.44;131.99;-104.13;-162.55;-317.49;83.22
4092.21;1982.24;1729.18;1531.24;2333.10;1715.16;9189.72;143679.38;92634.67;49256.41;15271.13;7582.01;6718.90;1348.82;372.59;302.53;271.58;1120.89;33267.92;490558.97;353012.53;257063.63;15862.49;42993.97;28861.65;19894.45;8171.30;2925.95;3462.17;2012.66;351.89;-97.23;-78.31;-80.84;-201.00;-200.32;-284.59;-174.10
3749.91;1375.96;2067.41;1421.93;2290.36;1296.46;1006.95;839.40;715.78;549.68;547.11;355.87;725.01;38.66;162.65;-84.82;56.61;97.78;502.61;639.15;504.29;922.68;10.14;77.17;-75.06;144.89;-26.04;-149.16;94.12;-107.60;419.59;-57.53;-126.08;88.64;-274.89;-336.21;-299.77;-121.15
9423.29;3587.08;3800.94;3329.90;4568.33;3166.08;17347.88;282451.19;179978.72;98349.95;30475.10;14191.67;12603.62;2709.39;1689.76;631.89;379.52;1954.87;65023.34;942691.56;681144.69;494503.91;30661.32;83314.63;55660.55;39407.00;17649.39;6870.28;7173.75;4244.47;1136.71;363.21;314.48;660.32;70.93;470.88;191.46;469.84
4019.44;1558.95;1979.59;1892.40;2361.58;1483.61;1103.77;988.33;879.40;523.43;237.95;324.79;315.82;212.68;-107.95;-44.32;154.19;-95.84;365.85;268.40;465.56;1286.35;-105.47;400.54;131.31;23.64;398.13;114.47;-34.51;-42.75;-43.14;-228.33;-27.61;27.10;-89.49;14.02;-63.63;28.55
4481.85;1798.82;2004.55;1605.58;2796.37;1701.70;8897.71;136091.38;87129.35;47256.36;14701.12;6559.05;5574.28;1496.63;619.08;224.37;250.04;1072.18;31575.96;462985.16;336014.19;240779.31;14948.27;40178.62;29085.45;18674.12;8448.01;3512.94;3738.60;1969.83;265.36;95.09;-162.24;251.87;-119.14;43.14;98.57;354.60
3690.07;1737.93;1904.53;1334.56;2154.34;1391.77;9055.74;139927.27;88818.36;48963.90;14748.60;7757.76;6286.21;1597.79;971.87;629.36;-73.43;667.85;30212.60;459232.31;327193.50;237527.17;15315.22;39765.24;27897.09;19324.01;8386.94;3741.52;3216.49;2442.86;685.29;138.74;240.76;248.14;159.06;-12.63;117.52;126.37
4337.64;2003.59;2191.60;1727.19;2811.94;1674.84;10820.35;164558.88;106247.59;57297.30;17968.66;8644.57;7480.01;1904.66;852.71;419.33;276.22;1000.52;33526.21;486674.94;346120.31;253227.98;16110.97;45115.86;29310.57;19945.63;8396.21;3848.91;3503.69;2229.89;498.01;77.26;187.76;-26.04;-365.29;-124.62;65.35;84.36
3958.97;1851.82;2080.84;1591.59;2389.84;1664.85;1083.41;1022.69;798.37;605.55;174.40;440.81;-102.66;247.11;-75.47;53.60;-94.59;75.10;-7.52;276.57;408.62;953.59;-213.38;135.80;-32.87;44.76;126.71;85.98;190.44;27.65;649.13;386.71;293.59;318.26;337.04;390.22;277.23;168.55
3935.45;1853.63;1688.38;1323.70;2084.95;1073.59;936.57;613.03;589.03;442.63;471.94;421.36;504.15;75.50;81.51;49.95;294.25;170.01;252.36;312.34;154.58;557.05;53.35;536.93;73.33;223.14;-2.82;134.08;-200.00;117.69;-65.43;139.12;297.33;306.76;115.84;260.47;132.50;192.94
3927.74;1605.75;1900.49;1898.54;2510.86;1112.59;998.62;988.24;776.76;492.22;474.95;302.32;334.10;140.58;156.68;113.75;152.68;44.53;567.32;541.38;259.32;1298.18;218.14;-227.76;-49.72;102.84;-47.99;43.33;-9.89;215.82;167.43;199.21;31.95;362.46;82.77;98.29;113.10;210.57
3871.25;1693.50;1832.93;1412.65;2259.47;1157.90;1297.14;1516.81;583.03;631.05;194.04;335.43;338.85;-97.39;69.25;30.06;-297.16;41.01;160.20;458.13;218.86;1253.94;-348.74;124.06;271.39;52.89;31.25;72.62;-248.20;-18.66;233.15;32.61;152.11;72.31;-30.72;-40.97;79.55;374.18
512.78;534.72;697.74;877.87;1319.37;797.30;615.25;696.96;266.73;258.31;240.92;391.36;305.86;188.67;84.86;-38.33;-89.17;66.02;200.12;217.56;178.86;137.55;-146.68;92.10;207.73;24.16;23.42;-169.81;-214.46;-3.52;-74.51;-143.23;-41.26;10.81;-43.14;-104.57;-78.16;92.64
4197.84;1466.42;2055.65;1404.14;2237.55;1189.27;1174.45;1084.05;739.99;396.12;521.45;236.61;272.42;33.31;219.80;-104.71;133.69;359.76;235.58;426.40;60.55;861.87;252.06;16.89;413.01;-26.03;-172.27;-73.26;429.39;175.73;219.95;-15.90;127.78;-126.67;88.33;-119.49;32.04;266.66
3909.62;1290.53;1411.22;1478.57;1916.56;1145.76;8640.42;137930.84;89567.29;48081.67;15038.30;7351.84;6550.14;1952.92;715.31;116.12;379.18;1052.09;32350.64;473788.13;340359.38;245837.84;15222.79;41754.35;29253.45;19962.93;8909.76;3116.60;3999.81;2463.40;706.14;360.57;297.21;393.13;330.69;190.89;219.45;607.23
5038.11;2460.17;2964.31;2322.18;3484.73;2200.16;12327.89;193249.20;121927.22;65218.76;20601.05;10444.28;8452.28;2511.63;1287.18;357.62;111.06;1200.57;38813.40;564697.25;395499.00;293325.06;17670.05;48990.79;34145.29;23944.68;9713.93;3985.39;4834.10;2438.68;483.08;-185.19;116.47;-106.03;-260.38;-341.50;-140.11;-408.24
4126.01;1182.07;1619.38;1320.12;2056.56;1346.63;8802.71;139351.41;91241.48;49418.58;15195.36;7227.05;6687.08;1443.84;862.10;569.93;125.45;1274.30;32850.00;484745.31;349442.31;253389.97;15567.19;43318.98;28416.90;20283.37;9455.91;3488.06;3491.12;2274.29;485.44;-113.81;11.87;-84.17;-156.83;-203.64;-63.14;-132.17
3524.61;1237.57;1595.34;1673.17;2371.29;897.35;835.67;711.90;505.71;241.08;294.22;41.15;249.68;115.95;-60.53;-46.45;-43.61;-0.92;331.56;284.74;79.00;1043.98;246.76;51.60;109.20;162.87;51.01;190.21;87.95;11.34;302.99;-27.32;167.34;402.43;280.87;36.00;91.99;-86.60
4271.55;1597.36;1501.02;761.11;1837.89;1106.28;1230.11;871.70;317.07;482.72;235.32;323.67;134.98;20.43;-41.71;-58.54;-150.55;-10.13;282.56;397.90;200.82;858.45;119.19;167.12;149.88;101.72;67.63;34.17;63.61;26.36;231.51;59.93;166.32;378.14;140.79;172.47;121.73;222.27
3989.93;2023.44;1816.53;1794.29;2259.25;1302.29;1095.35;1337.73;990.51;584.27;443.52;188.42;204.99;12.13;190.65;64.61;-117.74;229.65;386.10;401.21;478.46;912.64;-66.07;186.12;57.98;150.39;-54.75;145.80;-70.62;352.44;103.90;33.61;268.41;59.39;204.46;-55.69;17.72;399.92
4056.58;1662.24;1790.34;1403.40;2360.09;1266.22;1367.39;1109.47;591.37;720.77;226.46;167.19;-51.35;104.12;173.48;44.04;-73.91;74.35;590.40;477.65;309.94;835.03;130.69;-23.74;-250.50;228.40;304.03;75.94;136.15;1.64;-50.84;-304.92;-156.37;-104.00;-4.17;-203.88;-331.89;-305.20
4077.91;1782.76;1876.41;1409.33;2168.77;1425.95;9007.46;139345.97;88572.46;49321.52;14892.57;7074.81;6079.85;1565.65;1090.57;386.59;131.13;778.13;29957.90;440306.50;317065.81;230364.59;13591.94;38833.56;25900.37;18601.09;7382.15;3425.52;3310.17;1840.06;648.96;471.69;-126.25;225.10;-374.94;131.18;-22.34;53.03
4352.59;1730.62;1864.21;1884.85;2418.72;1346.81;8905.04;140124.41;90944.15;48568.00;14353.90;7243.47;6332.69;1560.96;859.01;409.89;302.88;907.27;32500.49;477511.09;343461.66;250185.16;15124.12;42320.92;28418.98;19229.26;8749.57;3701.71;4026.32;1815.42;208.30;74.95;125.31;330.52;-8.37;88.53;184.50;116.09
4512.69;1968.55;2026.79;1762.24;2349.38;1713.84;9085.53;142719.31;91365.63;50090.59;15028.40;7174.22;6951.71;1587.45;965.57;431.27;511.95;928.46;31652.51;464717.09;332190.81;241626.17;15751.72;39794.60;29218.81;17874.12;7860.16;3801.38;3183.02;2304.95;487.41;325.65;194.35;313.91;216.95;185.10;572.25;434.80
4076.02;1938.06;1924.31;1444.52;2548.70;1599.69;9247.64;141358.97;90183.73;48964.07;14906.30;7543.80;5947.74;1833.48;870.52;349.82;339.86;1095.61;32219.01;484008.16;347551.56;251547.75;16655.21;41948.82;28133.38;19392.96;8846.46;3354.42;3738.28;2321.38;522.44;158.17;0.30;190.65;84.99;140.90;138.96;124.66
6428.08;3227.13;3334.04;3000.01;4495.53;2561.19;2249.78;2124.62;1404.26;922.50;711.40;463.29;193.79;147.81;360.19;-33.03;201.75;309.54;351.36;914.50;567.89;990.98;119.78;447.67;282.56;195.68;-212.50;4.96;171.82;46.07;293.11;96.18;372.41;98.19;215.39;116.70;39.49;196.82
4062.66;1390.51;1720.58;1535.08;2338.13;1209.08;1187.95;1243.63;505.89;743.19;-53.21;376.36;273.00;223.89;71.15;197.13;16.26;-54.57;264.02;378.15;547.61;1268.73;60.86;125.89;360.52;178.77;269.36;331.93;228.55;20.53;288.07;366.78;277.09;374.72;206.03;131.18;22.79;575.41
4004.58;1609.02;1554.67;1383.65;2152.06;1240.37;1302.05;904.44;756.36;582.87;379.20;364.30;159.64;48.76;200.68;212.04;179.08;29.20;189.32;534.62;136.90;1155.79;-118.15;242.51;350.99;-62.34;-99.16;36.65;-113.05;-158.09;270.32;427.04;244.25;225.27;239.43;146.76;189.00;100.67
5260.40;2856.24;2615.51;2151.69;3539.33;2353.44;12872.67;196108.61;121398.73;65409.29;20162.22;10009.70;8485.77;2062.81;1206.01;327.92;379.39;1176.12;39627.05;579199.19;405428.25;296711.81;18602.29;49365.39;34401.97;24426.68;10013.67;3949.82;4622.89;2707.97;572.56;190.02;339.40;306.88;286.81;-0.33;262.37;367.13
3629.46;1284.29;1543.09;1385.83;2040.02;1067.80;1278.82;769.10;617.73;530.68;10.12;225.72;49.39;35.30;-74.87;-11.33;134.21;204.06;99.45;30.37;490.17;766.96;217.41;-20.78;-37.91;120.90;37.49;-167.81;100.16;356.63;528.96;141.80;324.26;452.20;26.68;605.67;472.12;154.85
4215.57;1713.56;1771.25;1597.65;2639.04;1415.91;1281.51;831.34;713.19;587.53;217.41;166.11;285.12;-52.33;-323.90;-145.02;79.07;82.63;532.44;-291.77;417.09;962.77;346.48;68.17;81.96;64.37;289.99;17.00;255.81;24.84;363.46;192.83;315.50;69.31;-31.46;128.84;-65.06;172.22
4393.62;2039.80;1707.64;1797.82;2859.11;1516.26;1400.82;1037.59;893.06;736.90;227.27;4.93;119.99;36.84;-27.33;-87.23;84.66;-40.61;552.15;903.83;613.36;1318.17;255.82;150.23;-122.64;-38.35;165.91;-128.39;7.37;119.65;410.59;-97.57;-21.99;97.87;162.15;-57.16;29.91;-261.88
3995.03;1792.79;1769.32;1440.60;2167.90;1567.22;8901.44;134533.06;86499.96;47170.16;14810.51;7199.55;5744.21;1540.48;959.39;545.99;422.53;1069.36;31873.91;468790.41;333843.69;241981.72;15446.37;42043.48;28542.40;20381.87;7600.10;3797.30;3363.89;1809.75;749.83;27.53;324.39;248.18;-86.06;6.03;217.28;469.43
3820.62;1741.68;1497.77;1463.97;2015.34;1299.00;861.94;902.51;571.57;503.30;184.57;123.62;246.35;202.50;-49.37;1.33;167.76;199.61;223.61;69.04;398.91;770.75;-403.67;189.77;345.81;-16.94;-22.26;195.49;-64.01;26.48;315.19;295.86;109.19;128.86;417.46;210.53;331.57;-67.22
4316.78;2117.13;2184.23;1609.77;2679.12;1596.54;9298.39;138815.13;88803.02;48012.82;15383.93;7345.48;6655.92;1588.99;507.57;415.56;237.08;856.71;31088.97;468500.91;335334.19;242937.41;15197.34;41381.48;29362.97;19404.21;8971.02;3734.76;4040.73;1939.91;281.84;151.37;149.26;395.12;30.64;252.31;-119.28;34.55
5228.07;2846.47;2986.99;2360.81;3624.56;2279.73;1901.24;1881.77;1289.91;1005.80;392.98;327.56;274.29;345.61;137.23;-23.18;-2.08;24.31;308.03;831.88;741.97;1142.55;145.86;-43.15;118.19;-13.31;119.51;261.15;17.93;198.65;407.61;-203.66;-85.24;-13.16;139.10;222.99;-7.24;-86.48
3789.10;1667.92;1539.84;1459.00;2145.98;1322.31;1183.22;986.79;690.59;491.25;73.36;264.28;290.04;-192.95;168.95;-134.49;-43.09;216.79;339.66;297.54;450.12;1573.73;105.79;400.68;-20.61;19.89;-58.48;37.09;96.88;100.75;116.51;-154.98;175.42;164.37;69.32;319.40;226.65;220.85
4012.55;1734.40;2018.67;1370.14;2103.11;1407.76;9263.14;146771.98;94564.17;50828.86;15655.85;8088.35;6635.18;1669.31;686.21;341.06;294.73;821.74;33182.51;486493.66;350544.72;255247.84;15100.89;40364.64;28786.41;19320.70;8400.38;3731.56;3148.55;2011.49;715.56;137.60;-205.41;-4.71;-82.85;120.56;13.50;44.38
3941.32;1861.94;1524.67;1643.87;2349.51;1522.22;9894.28;141625.44;91359.41;50094.86;15403.13;7780.07;6148.57;1826.83;785.79;87.76;320.91;795.14;32608.08;478914.63;345373.47;254286.30;15250.60;40958.93;28152.77;18940.47;9320.49;3453.85;3218.77;2111.70;729.90;90.02;-79.88;516.34;230.32;95.63;104.43;161.94
4080.61;1618.28;1779.06;1605.24;1938.74;1290.24;1101.42;905.27;712.20;629.07;358.63;94.79;-66.51;-37.21;259.60;186.44;-26.36;1.28;427.41;353.10;737.78;1006.00;67.07;174.52;314.30;139.83;42.22;3.72;62.77;117.30;471.18;-120.57;-120.89;-114.72;-80.70;-363.36;-178.86;5.87
4093.03;1434.64;1679.61;1858.95;2313.59;1338.88;1095.09;1184.24;634.28;388.39;700.20;539.19;346.72;150.75;251.86;276.09;-193.55;-12.82;79.43;445.56;204.15;867.63;193.01;-106.94;-44.86;170.24;40.91;-84.26;-179.03;14.55;218.77;-218.72;-180.23;42.66;-139.80;73.57;-59.21;89.33
4111.45;1656.95;1791.17;1463.09;2097.02;1500.44;8670.86;139790.09;89987.91;48133.54;15740.14;7986.42;6519.82;1967.00;1031.56;557.72;160.26;829.05;32704.92;472766.81;342826.88;250169.86;14020.11;41958.00;28283.54;21373.16;8188.51;3879.92;4082.72;2952.82;161.92;-172.56;89.63;64.23;-249.99;87.14;-132.70;-179.65
4091.83;1638.17;1844.69;1667.11;2463.43;1173.89;1097.69;915.62;560.99;563.44;647.38;117.57;504.73;215.29;171.36;16.39;127.97;160.94;236.43;68.72;198.82;874.15;401.27;-67.85;-258.81;364.96;36.70;39.25;128.75;182.07;500.62;-22.87;-142.58;-262.32;-561.25;-249.24;-121.69;-273.30
13032.07;7450.81;7648.64;6812.88;9509.37;6127.04;23996.76;339007.19;215154.38;115855.77;35616.19;17997.24;15864.37;4031.51;2059.56;1045.76;549.93;2357.97;75857.31;1099619.63;793109.13;565401.19;34982.98;92654.84;62955.36;43807.64;17679.05;7809.34;8272.25;4842.94;909.86;289.44;368.07;403.93;235.26;101.33;145.63;-35.49
5071.86;2187.83;2321.06;2385.62;3249.79;2234.99;12996.80;205887.80;129355.03;70555.20;21251.96;10999.72;9348.50;2072.57;1606.35;492.75;234.13;1311.16;41123.16;602889.69;418790.00;309989.84;19348.86;48929.78;34319.65;22866.85;9985.36;3776.45;4631.53;2640.07;726.87;-28.12;94.52;108.67;-118.60;104.48;-62.85;415.38
4166.48;1600.33;1673.91;1545.07;2222.89;1145.89;1380.20;825.86;517.16;471.43;76.25;156.78;318.57;194.53;190.10;-136.94;-118.00;-17.00;206.78;628.30;284.56;1084.25;100.13;15.98;-92.81;79.68;-48.90;30.57;132.39;-6.77;-149.44;-52.67;-168.40;5.04;-307.39;-153.04;-173.86;-356.56
4171.67;1928.37;1735.41;1347.72;2176.69;1773.79;8801.06;139256.03;91905.05;49503.68;16094.16;7497.03;6164.48;1503.69;726.44;255.59;99.57;1008.49;32011.20;472436.78;341797.81;249995.38;15182.17;43484.74;28255.98;18793.46;8801.58;3290.96;3915.71;2487.30;572.06;296.74;273.94;428.88;171.72;197.12;79.26;289.66
