V1-A;V2-A;V3-A;V4-A;V5-A;V6-A;V7-A;V8-A;V9-A;V10-A;V11-A;V12-A;V13-A;V14-A;V15-A;V16-A;B1-A;B2-A;B3-A;B4-A;B5-A;B6-A;B7-A;B8-A;B9-A;B10-A;B11-A;B12-A;B13-A;B14-A;R1-A;R2-A;R3-A;R4-A;R5-A;R6-A;R7-A;R8-A
4074.53;1936.51;2013.72;1819.14;2557.01;1646.75;1377.25;1199.63;952.22;1611.62;46921.90;15529.49;17078.32;7753.24;2391.80;1477.88;57.65;75.45;603.99;229.91;382.24;920.90;1594.54;5921.84;1890.29;2137.80;1612.49;542.99;281.63;303.75;443475.34;104748.01;66490.25;175821.70;103871.27;27772.48;13718.62;29562.74
4089.22;1783.32;1820.17;1574.28;2387.44;1120.87;1138.50;1333.61;890.46;510.99;209.28;218.29;117.91;112.17;86.42;-55.33;71.40;162.04;362.16;469.84;351.94;701.77;47.78;204.38;215.68;-170.96;-116.25;20.69;157.09;-5.95;-14.51;70.17;-93.75;-175.05;-178.97;-325.10;-39.57;40.79
4167.26;1642.00;1576.69;1648.84;2236.59;1370.56;1420.01;1038.91;880.35;1394.01;46253.30;14109.50;16639.60;7047.23;2516.33;1242.45;121.81;213.18;72.76;279.75;305.93;803.99;1120.17;5366.96;2203.95;2007.06;2313.30;733.76;329.39;433.80;429955.97;97821.77;63381.82;163324.11;99054.50;25558.00;12063.65;25791.71
5198.04;2553.00;2676.44;2008.11;2998.84;1594.26;1720.71;1410.04;1164.80;1912.61;63590.94;20380.67;23489.94;9175.28;3885.45;1832.20;270.37;347.38;569.79;217.42;401.96;1541.28;1977.69;8565.64;2927.90;2549.36;2022.19;612.32;601.26;385.93;584590.44;130783.91;87766.46;220022.67;130536.83;35313.74;16340.87;35300.95
4203.15;1759.12;1805.91;1975.59;2552.64;1295.67;1181.48;1152.16;996.30;1521.45;54291.51;16145.05;18336.79;8234.37;2773.94;1611.28;160.87;-101.17;494.10;259.77;282.19;1119.86;1701.95;5981.89;1803.56;2016.19;1794.54;461.44;400.45;601.01;456264.28;105139.41;66951.05;176111.11;104264.51;27873.84;13310.41;29863.29
4277.33;1698.71;1752.92;1745.94;2211.26;1337.47;1267.19;918.03;717.25;529.19;371.80;223.69;404.19;108.48;-7.74;-188.29;-10.84;116.98;451.98;322.64;224.38;798.65;342.31;194.84;50.13;63.14;202.92;-437.56;143.52;22.65;452.81;-57.28;-96.09;403.16;134.89;-90.95;-67.23;578.83
4389.38;1525.54;1832.10;1998.61;2617.65;1433.48;1039.64;1035.14;816.35;514.11;268.95;230.69;243.56;251.47;154.19;-101.54;119.17;204.37;73.98;99.50;188.43;723.14;261.20;-52.69;267.80;394.06;65.40;-44.97;-53.68;-72.16;448.69;-111.71;-99.20;-77.88;-30.81;-57.61;-183.56;-156.19
4060.86;1962.60;1998.23;1124.40;2310.74;1020.74;1258.29;904.62;798.67;1131.93;49791.77;15964.50;19044.10;7488.36;2755.92;1484.27;70.57;8.72;313.56;104.63;108.52;1216.46;1052.74;5337.33;2294.35;2050.15;1549.59;356.38;317.70;376.38;441648.50;99542.15;61745.26;160311.89;95623.97;24607.22;11366.19;25820.43
4553.04;1644.76;1952.52;1405.63;2484.87;1172.49;1320.37;1019.75;867.13;1219.76;44932.58;14710.11;16331.66;7136.14;2917.64;1432.31;23.93;-25.19;471.15;299.49;199.36;945.46;1533.58;5697.55;1915.76;2114.84;1395.61;553.19;13.25;366.10;432702.81;101123.28;64306.62;172519.91;102931.89;26327.90;12523.13;26981.64
4050.33;1706.98;2059.03;1852.46;2411.24;1332.96;1351.07;986.44;815.57;534.16;528.38;158.38;272.13;99.80;181.22;314.14;75.90;98.18;75.15;193.50;302.74;798.74;1.18;338.76;-65.61;-31.01;-38.56;-51.81;42.43;-40.01;200.65;-23.37;-366.29;-202.60;-379.23;-96.00;-62.32;-5.75
4133.25;1494.41;1538.88;1658.69;2391.90;1661.21;1454.18;1070.42;741.33;1183.67;48719.08;16016.76;17476.81;7503.44;2596.83;1371.15;20.59;75.76;53.01;156.01;427.34;1339.58;1375.85;6055.08;2209.40;2291.86;1818.27;666.46;446.89;471.39;455970.56;105888.59;69566.44;174795.23;105160.87;27392.63;13061.13;29301.43
4069.17;1547.67;1466.54;1431.79;2365.30;1257.46;1222.08;984.12;566.60;1606.43;48806.26;15567.39;18783.89;7595.76;2755.37;1633.70;249.00;210.75;288.54;263.59;335.31;952.08;1528.83;6750.42;2256.99;1835.46;1203.70;675.42;652.18;298.47;451927.47;104240.52;66655.09;169351.16;103700.95;28925.78;12171.47;29604.72
4474.70;1595.37;1924.93;1635.58;2243.81;1349.09;1481.14;915.09;869.16;1472.09;50101.49;15405.91;18291.65;6743.60;2746.91;1178.85;337.65;386.80;124.92;262.81;274.63;1026.22;1114.83;6686.85;2597.48;3030.20;2098.72;607.72;348.97;436.77;447731.50;102594.00;65313.25;166950.83;102885.91;26914.66;12726.79;27412.28
3874.29;1539.06;2042.58;1567.00;2113.13;1363.41;1199.63;837.73;730.26;1322.54;49160.28;15408.50;16973.12;7064.59;2796.07;1313.66;-0.35;209.48;391.05;168.63;352.94;1109.81;1470.41;5665.41;2628.86;2275.08;1933.09;577.39;596.45;520.08;457989.94;106420.08;68773.00;179392.08;110859.72;28735.60;13184.67;29629.48
4192.95;1901.64;2051.14;1729.46;2510.29;1479.01;1184.78;1264.49;706.54;1489.10;50138.94;15739.86;18803.54;7787.88;2984.35;1784.62;242.93;246.03;409.10;233.22;66.24;1308.36;1237.87;5693.03;2244.04;2452.86;1744.80;573.63;245.84;311.96;443064.75;99445.92;66050.38;174822.41;100902.88;27309.84;12872.25;28082.98
4539.72;1770.66;1757.61;1634.49;2156.57;1292.38;1247.95;1039.96;850.70;766.88;197.01;75.43;188.92;146.27;171.70;86.15;-33.08;152.39;191.66;423.50;116.31;882.78;245.94;-43.15;38.69;229.00;-192.39;-78.18;-53.36;-21.51;145.95;-26.19;126.67;-145.36;41.53;174.85;82.57;149.54
3961.75;1834.77;1690.58;1541.66;2438.80;1454.56;1340.82;1015.24;716.52;1155.88;49222.88;15283.75;18684.47;7469.88;2502.46;1406.47;32.56;118.26;346.55;259.18;166.20;835.72;1134.67;5519.97;1865.95;2863.26;1770.52;642.33;383.04;208.59;431646.63;101600.05;64983.00;169803.36;98806.99;26195.69;12260.35;24659.29
3938.96;1824.13;1453.47;1417.70;1854.52;1300.80;1463.99;853.16;733.68;880.83;47104.36;14352.69;17247.99;7061.02;2904.15;1438.30;-74.56;178.20;176.63;184.42;495.31;796.59;1456.73;5419.29;2086.53;2015.27;1964.26;618.81;567.11;265.54;436185.63;101661.28;64087.38;168384.89;100054.95;26006.90;12558.98;25419.81
4967.78;2519.41;2520.93;2179.99;3296.34;1860.38;1900.89;1493.54;1054.08;2059.22;70439.83;22961.03;26828.89;10934.09;3837.27;2026.88;59.74;96.55;241.61;232.99;478.50;1082.33;1942.15;7531.23;2461.81;3646.25;2342.84;744.16;617.67;568.23;524565.00;125860.65;77624.51;204862.53;120985.13;32092.63;14821.43;32375.21
4223.11;1908.96;1476.94;1211.77;1937.95;1064.56;1052.76;1059.42;498.93;686.79;633.90;41.45;291.24;43.32;117.13;-327.00;84.10;458.50;172.98;-37.67;348.61;250.86;-17.75;255.61;174.99;-146.65;121.06;95.35;-43.60;-21.28;-201.62;-85.32;-9.06;160.14;-43.96;-384.64;-91.94;-155.62
4610.05;1651.82;1816.04;1573.45;2509.76;1178.28;1312.34;837.30;720.11;1134.17;44892.54;14761.20;16608.99;6804.65;2742.56;1560.09;-198.71;172.48;263.25;332.90;441.96;1298.50;1190.05;6183.48;2095.57;1923.71;1456.52;556.07;213.74;284.58;426979.31;100930.95;65115.33;166458.45;100689.89;27633.30;12803.38;28346.70
3878.79;1973.37;1504.44;1842.30;2503.20;1200.23;960.37;1208.92;730.22;459.69;119.90;-120.12;279.37;-221.40;87.61;28.49;63.55;171.47;359.96;302.76;254.72;1190.16;46.64;-130.55;109.16;386.13;225.47;-14.08;66.21;-164.47;494.65;232.11;263.86;350.96;40.99;198.92;328.50;318.66
4789.08;2631.96;2179.58;2239.99;3095.75;1743.25;1815.79;1267.87;915.74;1118.87;832.59;327.56;397.28;-87.42;58.12;-202.56;-108.81;172.39;159.53;457.50;428.89;1129.76;137.53;27.17;234.97;39.90;179.86;119.39;-11.25;-130.52;487.33;322.46;29.82;560.71;198.03;50.56;37.93;51.32
4525.24;2054.19;1780.86;1703.30;2689.75;1203.03;1671.65;1283.42;866.56;1400.52;48937.44;15737.40;18568.11;7101.96;3321.58;1494.43;49.42;-20.92;367.25;240.85;488.84;1064.30;1458.82;5818.05;2304.75;2113.33;1238.49;546.67;551.53;411.70;443703.00;102859.56;66860.23;166591.66;101528.47;24380.79;11349.86;25946.27
3894.93;1926.87;1732.52;1562.77;2259.07;1443.91;975.65;888.58;831.30;327.19;356.04;280.96;406.53;58.02;176.86;234.38;34.85;-59.28;317.25;408.48;635.36;850.05;-83.73;241.73;65.20;-116.91;211.99;99.51;-43.96;182.93;430.78;17.04;-154.20;-4.83;50.02;-89.19;-209.87;-21.01
5014.21;2578.49;2508.91;2173.19;3039.88;1541.50;1619.16;1312.79;913.97;1769.21;66086.25;21273.09;25319.24;10231.10;3698.18;1621.81;53.54;209.17;452.16;363.54;215.26;1359.85;1668.53;7130.00;3127.91;3421.15;2244.36;561.99;559.42;405.13;492416.22;119880.95;75214.20;190651.17;116444.13;30966.80;15292.65;32388.42
4408.91;1718.52;1545.59;1414.35;2222.68;819.21;1199.68;748.32;619.28;429.80;538.67;468.95;518.85;199.22;79.40;4.02;102.82;217.05;404.64;252.56;318.23;987.33;14.94;103.97;-23.61;105.87;2.11;57.58;-231.87;-7.04;156.84;-18.05;-49.17;656.99;127.88;-46.26;-122.59;227.41
4530.47;1784.78;1865.79;1772.80;2313.94;1439.14;1532.46;1116.44;365.65;646.43;545.99;262.68;95.37;-15.66;118.49;62.96;21.76;339.10;335.39;155.56;29.39;632.93;-2.31;186.48;114.01;83.91;-84.72;-120.03;-84.55;-153.44;153.77;422.93;188.40;298.47;500.55;84.31;267.81;225.21
4177.32;1835.42;1530.06;1472.12;2287.99;1243.13;1178.97;644.85;658.26;844.16;419.63;401.78;393.36;57.48;115.65;-33.95;-62.64;222.47;8.91;323.41;347.98;767.51;146.14;216.44;145.89;295.96;186.98;-156.84;-155.01;87.38;765.35;588.82;262.16;-195.89;243.43;601.11;284.43;295.13
4525.20;1672.32;1517.73;1499.63;1860.03;1177.14;1143.84;983.77;660.12;1068.54;46488.41;14281.23;16941.88;6313.89;2626.65;1469.72;267.64;85.18;336.06;355.55;221.92;1036.91;1350.81;6059.42;1705.17;2113.69;1753.31;362.02;629.36;401.84;444404.56;103567.52;67054.46;175619.06;105683.94;27105.05;12907.61;27566.11
9744.40;3401.90;4089.42;3493.58;4887.40;3237.86;3032.75;2143.47;1574.01;2854.59;95165.34;29289.86;35180.43;14710.64;5379.53;2798.85;305.83;413.84;754.61;593.22;379.50;2146.86;2836.84;11442.87;4851.34;5216.99;3115.33;1183.00;1411.84;309.66;901679.25;209329.48;133072.94;352473.47;213790.45;56305.50;26163.72;56191.38
4113.93;1737.63;1790.34;1799.44;2420.95;1304.61;1453.36;1008.40;686.61;1420.43;47699.34;14435.12;18443.87;7089.71;2903.89;1453.37;-62.73;44.53;183.78;200.49;452.40;1026.00;1392.61;6141.20;2298.26;1877.83;1870.12;560.27;297.32;153.83;445237.22;102670.25;64654.36;166390.61;98460.71;25776.98;11978.09;26258.41
3750.16;1523.34;1886.63;1513.80;2243.02;1352.55;1516.87;909.00;793.57;545.32;650.05;208.95;374.50;85.84;101.35;192.91;209.64;251.32;104.45;454.68;215.08;855.12;9.10;6.26;206.05;15.03;70.13;-123.43;62.45;123.13;104.11;-145.12;71.25;-166.60;-227.92;-200.28;-248.75;59.23
3966.16;1706.20;1875.75;1465.32;2113.61;1165.61;1296.41;870.82;564.05;1473.41;45297.63;14058.88;16750.59;6687.78;2483.12;1409.41;-43.74;252.60;301.05;532.39;70.34;1048.68;1362.22;5354.77;1938.06;2037.99;1931.30;535.50;646.57;456.80;430048.19;100294.63;66323.72;165384.53;98894.91;25119.56;12184.98;27956.81
9848.61;3637.46;4102.58;3425.12;5004.91;2600.85;2853.27;2091.62;1573.88;994.90;1075.92;305.34;507.27;286.31;465.14;59.71;245.23;332.40;621.36;840.55;607.75;1719.14;46.42;121.05;249.69;253.71;516.25;69.42;-29.78;-9.74;1272.90;237.10;128.38;354.45;300.92;177.48;116.91;470.90
3788.32;1633.05;1827.89;1642.91;2536.23;1373.10;1189.39;1044.03;589.90;549.54;595.41;43.44;305.36;180.03;-7.53;21.10;-19.12;8.06;276.17;331.67;335.86;805.04;-167.83;-23.74;161.42;123.17;176.17;16.00;41.83;-207.73;495.40;-378.36;-116.93;-186.31;-113.65;-476.54;-243.18;-133.67
4117.44;1679.51;1471.28;1399.70;2108.88;1069.95;1420.53;1000.03;700.10;1142.56;44123.07;13973.21;17148.29;6856.19;2587.02;1242.61;112.01;26.78;163.13;162.68;81.55;801.93;947.09;5499.61;2400.20;2380.59;1833.10;393.71;472.63;284.43;429720.72;99035.00;64381.65;170132.13;102910.16;26432.83;13120.88;29792.52
4510.51;1876.66;1930.80;1649.93;2551.37;1141.99;1453.36;889.06;604.42;654.61;424.80;113.42;615.81;88.79;134.48;34.88;-36.50;-9.43;362.25;246.56;382.46;814.49;-85.23;94.34;-164.28;-128.35;68.10;-11.44;-80.11;-225.05;419.97;356.87;129.06;371.43;262.65;-95.22;-129.84;238.35
4227.78;1717.96;1938.39;1519.56;2555.88;1487.51;1265.93;1130.60;778.75;1367.73;48286.19;16089.68;17804.62;7406.51;2755.67;1503.27;-201.75;1.59;385.74;255.42;159.46;1230.56;1459.99;6625.62;2234.74;2599.83;1621.43;584.40;417.66;213.36;462967.16;109444.61;68900.52;185348.42;107726.27;27650.48;13593.16;29302.49
4287.14;1727.82;1596.35;1699.41;2232.96;1647.46;1202.28;1099.65;610.34;1300.03;47636.87;15059.24;18502.93;7131.37;2969.55;1431.07;-41.44;-5.24;397.49;210.84;145.01;920.54;1405.65;6420.60;1903.41;2054.25;1704.73;378.78;167.26;393.24;450449.88;104003.66;65947.40;170189.70;102472.50;26751.78;11951.08;27588.14
4330.74;1524.46;1953.48;1289.73;1944.16;1229.24;1341.43;748.59;599.14;891.82;527.95;115.76;469.58;148.80;67.77;89.04;-72.22;50.78;310.18;382.87;222.28;1153.46;-50.04;133.74;-126.73;93.47;81.58;-286.04;84.03;-219.42;86.37;43.01;-33.14;-47.53;-152.54;35.02;148.37;-7.51
8892.82;3169.52;3802.03;2900.11;4560.94;2516.01;2321.94;1989.89;1586.50;2438.11;92516.93;29759.15;33431.84;13787.46;5435.66;2588.78;-5.12;64.04;241.83;543.60;487.43;2089.33;2441.64;10905.07;4363.04;4327.86;3126.42;920.37;601.38;701.72;843321.94;199517.42;126387.88;334353.31;196373.08;51262.97;24883.81;52817.00
3904.91;1501.86;1854.16;1459.34;2273.86;1331.65;1418.84;1073.49;682.64;1354.06;48137.48;15249.39;17808.03;6993.32;2549.03;1116.60;-4.55;122.09;156.20;384.10;107.61;1008.69;1147.39;6524.71;2259.12;2215.05;1595.27;352.05;261.74;348.38;439360.13;103899.84;65338.44;169205.11;100163.40;27286.30;12366.25;27134.25
4049.55;1651.00;1645.61;1343.76;2605.71;1208.38;1062.78;1023.48;391.49;491.47;510.77;-8.17;290.29;116.58;183.42;-0.48;9.71;84.57;179.60;419.05;288.61;1057.45;-5.39;59.86;268.30;64.33;-96.69;-43.01;139.03;-123.56;772.71;-81.83;82.01;232.70;74.23;-117.69;-47.30;-139.59
4467.51;1699.74;2224.42;1413.48;2230.42;1536.94;1242.48;1037.72;624.43;685.47;473.49;233.98;265.71;91.33;54.23;10.45;56.92;-78.18;268.96;134.45;398.50;1083.56;-102.39;325.29;163.46;109.94;17.14;-84.66;-130.83;78.54;-107.60;-18.46;-90.94;-152.34;265.66;-84.84;23.65;-81.22
3866.54;1942.15;1650.48;1495.05;2111.46;1345.23;977.73;965.10;553.98;514.82;662.88;-13.53;279.96;-17.40;236.17;59.43;88.61;-11.36;152.28;144.03;323.06;759.70;99.31;191.82;5.09;199.10;104.44;23.69;167.46;81.32;439.73;204.96;280.87;251.75;331.97;33.75;-153.53;1.06
4131.32;1611.52;2128.43;1377.07;2315.64;1275.64;1133.03;984.91;746.68;457.71;392.81;153.71;81.34;14.58;63.79;48.34;-23.89;80.91;295.02;195.00;384.42;815.26;121.09;-268.22;60.57;145.17;54.11;-144.24;-9.65;-5.08;115.29;358.34;-44.15;112.25;-35.38;100.51;-22.83;-293.46
4391.48;1516.67;1390.73;1683.15;2250.19;1327.53;1372.08;982.76;775.25;541.28;720.18;85.11;235.14;124.47;74.15;33.35;73.00;128.83;97.07;258.82;290.71;974.32;-54.84;-144.47;374.96;76.85;-127.82;-129.03;-53.08;-34.15;1136.50;218.01;89.24;172.90;319.23;132.45;185.04;292.72
3738.38;1558.95;1211.18;1396.43;1980.78;948.75;1237.10;550.83;781.56;599.13;549.52;62.55;53.18;-12.67;282.49;85.10;186.75;-4.71;89.15;122.78;176.90;745.00;159.18;248.49;360.98;-53.09;280.45;43.85;141.80;-290.65;38.94;-230.22;-110.43;-31.12;64.95;-133.97;-51.35;276.40
4493.03;1927.04;2322.95;1601.53;2629.42;1426.69;1414.67;1141.33;798.07;1214.75;48652.21;15220.90;17634.90;6731.85;3231.94;1442.76;46.82;179.70;357.08;264.45;203.01;1097.30;1083.81;6035.08;3124.64;2224.66;1549.75;750.44;535.04;629.95;453276.97;103558.45;66723.48;178161.09;104870.59;27039.12;14358.39;28983.91
4209.23;1815.52;1667.06;1450.41;2572.46;1186.86;1322.20;783.34;755.15;1336.82;50482.33;15983.43;18803.96;7492.10;2750.21;1229.03;236.56;92.89;206.69;488.36;262.96;1171.49;1347.28;7324.02;2614.65;2601.62;1754.86;720.15;788.65;90.04;466734.47;109179.47;70511.56;183451.53;108009.36;28418.41;13387.75;28966.98
3443.79;1655.61;1769.67;1544.45;2078.34;1217.06;1403.43;1059.37;506.19;1269.56;47466.98;15974.79;16519.74;7180.13;3131.98;1465.42;210.42;74.96;279.27;378.43;-44.69;1013.90;1317.30;6540.14;2154.41;2862.91;1918.98;483.29;280.95;485.35;446334.88;105920.56;64631.94;170364.88;103839.43;26203.48;11949.73;24983.79
9823.21;3456.02;3850.99;3217.19;5024.69;2717.01;2523.04;2209.39;1294.40;1277.43;842.10;327.00;764.53;412.06;117.60;19.65;173.27;430.40;642.33;693.53;517.18;2126.45;97.27;11.55;123.87;98.42;233.85;-230.74;55.21;63.71;899.90;47.17;45.26;82.10;582.95;54.70;-147.76;46.14
4870.59;2336.03;2551.07;2161.33;3156.96;1691.67;1445.41;1352.19;1103.09;561.59;651.68;219.41;317.61;131.28;33.50;-25.31;-73.17;269.02;162.63;325.91;24.46;702.32;-289.83;39.04;530.11;-58.20;-168.06;-305.12;-67.02;-45.61;525.30;58.84;-18.63;-6.78;6.23;-173.50;220.88;-132.61
5096.36;2339.35;2653.81;2283.33;3610.47;1747.36;1607.05;1410.75;1409.10;1767.10;69316.64;22095.28;25807.64;10056.51;3812.78;1909.15;-47.94;187.63;373.64;101.72;453.26;1329.27;1798.46;6631.60;3158.88;2496.83;2065.76;785.05;444.97;592.01;524700.75;124937.45;77984.45;208939.86;124761.65;33132.07;15650.41;33809.00
4006.98;1984.43;1844.78;1724.49;2531.20;1079.99;1041.55;1038.91;718.55;1295.50;49230.28;16133.94;19291.78;7774.30;2778.68;1446.25;187.40;329.19;269.06;268.44;588.07;675.06;1317.48;6093.44;2540.50;2354.17;1854.69;737.56;713.43;384.24;464583.09;108285.77;69032.98;178953.61;106594.84;28262.46;13684.82;29070.92
4318.88;1542.24;2045.65;1387.10;2318.84;1353.20;1133.42;818.41;632.03;1419.95;53157.68;17136.24;19817.42;7797.31;3278.60;1747.86;8.37;337.12;131.94;293.82;206.29;904.29;1280.66;6413.66;1762.20;2726.86;1898.19;836.02;703.58;478.04;492522.34;112387.14;74040.73;189840.25;113739.39;29831.74;14200.44;29660.15
3551.34;1781.77;1789.41;1806.59;2109.19;1342.47;1251.56;1041.62;754.81;657.51;503.02;279.97;331.43;145.02;-35.70;196.25;44.48;441.24;287.15;-58.74;318.09;871.60;75.90;420.91;-62.21;-77.57;113.99;113.47;-52.24;-51.08;820.85;214.61;93.88;-45.87;-89.28;118.67;161.63;48.58
4134.10;1540.61;1533.83;1329.50;1954.01;1186.91;1287.12;883.01;703.12;665.07;193.43;318.18;151.14;9.93;60.36;-79.36;5.25;599.18;49.28;152.33;681.47;605.40;-25.31;165.61;290.82;-109.62;96.93;-111.59;82.19;-69.62;467.36;398.42;95.88;87.38;2.35;171.08;30.69;-153.66
3870.78;1672.62;1667.94;1575.41;2087.79;1205.05;1289.50;670.57;752.52;1129.24;45198.77;14884.61;17071.24;7160.48;2667.47;1324.02;64.03;127.73;284.54;-82.11;527.66;858.36;1145.99;6705.85;2352.70;2008.65;1901.41;690.75;1017.24;431.65;441967.56;103829.46;67608.63;173045.59;103939.05;29445.29;12910.35;30492.71
8797.14;3288.53;3195.81;2772.62;4111.27;2323.86;2419.15;1859.37;1539.70;2204.24;96453.63;31677.48;35185.01;14545.56;5101.44;2553.94;337.43;116.94;320.49;468.57;566.66;1841.12;2858.72;11883.04;4494.45;4197.84;3437.48;1125.26;869.64;845.30;888982.31;205086.03;130852.98;336514.63;199463.19;51735.57;23424.44;50489.10
9275.05;3376.28;3434.54;3262.62;4840.37;2258.79;2287.51;2393.03;1553.44;2486.20;94289.44;29770.04;34689.44;13264.43;5369.89;2504.76;136.38;307.21;349.20;433.67;359.82;2306.73;2863.61;11654.55;4450.09;4207.20;3424.88;1216.37;1098.91;875.50;867741.94;202232.67;128413.52;334068.78;198984.05;52529.21;23548.79;52548.67
4128.32;1700.78;1422.01;1777.46;2281.04;1195.23;933.10;685.61;603.25;1348.65;48085.95;16384.04;18181.49;7891.41;2780.88;1494.59;-177.73;29.25;226.40;384.87;91.35;976.64;1649.15;5955.27;2286.54;2550.44;2105.96;190.97;579.16;706.14;440761.81;104257.47;66908.69;172774.47;103746.60;26207.42;12455.17;29183.66
3821.13;1781.21;2092.46;1618.80;2362.19;1333.49;1232.76;960.15;950.88;485.14;327.07;382.97;232.40;-55.73;-69.33;-86.27;87.35;217.80;460.85;233.99;241.46;467.66;-77.57;445.25;286.01;-87.81;-129.37;-58.74;101.84;243.48;587.57;341.72;124.51;792.88;79.22;138.52;41.86;299.45
4846.18;1716.71;2024.42;1835.06;2210.07;1408.29;1168.89;1076.25;790.25;511.65;252.59;91.85;399.53;231.12;-72.84;-153.61;-29.39;56.73;367.61;314.65;362.05;1067.04;273.88;290.00;156.97;230.75;123.96;397.35;-93.64;198.61;506.80;-88.84;-20.08;-77.92;-21.24;-14.76;75.37;-203.67
4170.85;1439.73;1967.74;1613.52;2605.97;1329.94;1106.81;1207.03;703.86;1147.97;47457.34;15739.78;17413.88;6825.29;2628.56;1138.50;172.88;104.47;497.16;320.73;346.20;871.32;1120.45;5885.54;2417.86;1955.68;1681.75;147.80;562.30;623.81;455643.81;106138.11;66560.27;176360.47;105812.23;28628.90;12274.26;27338.41
3836.08;1362.91;1243.95;1652.72;2081.06;822.54;1057.05;1068.58;567.90;1260.73;47487.00;14322.95;18270.03;7206.04;2844.71;1524.61;233.05;52.90;208.40;297.40;218.68;1173.41;1208.07;6001.52;2517.07;2182.37;2111.29;365.94;879.80;728.51;459636.44;106698.81;66907.71;172079.13;102946.49;26750.47;13085.81;28021.63
4207.35;1801.14;1693.43;1406.28;2061.41;1511.70;1080.98;1009.10;701.00;572.14;434.05;77.93;224.36;39.58;-24.66;41.07;97.67;153.58;380.16;239.30;355.45;1130.36;44.74;-187.49;301.86;54.49;71.05;-111.35;-62.01;62.85;468.74;404.50;444.60;605.19;470.69;357.82;154.39;723.16
4416.96;2147.02;2031.70;1644.78;2809.89;1378.66;1103.99;1053.50;476.80;479.52;493.42;330.20;209.95;219.28;-5.67;11.65;196.24;117.86;254.39;230.77;403.01;1043.34;347.29;277.12;93.40;225.97;100.19;39.01;-76.82;13.89;127.53;383.06;443.70;494.77;659.61;24.32;376.90;149.18
4425.40;1660.35;2069.78;1434.06;2152.63;1303.25;995.75;1008.80;567.60;1394.76;46792.74;14936.96;17967.04;7083.82;2628.89;1372.96;76.73;299.24;333.59;197.77;189.21;1307.99;1334.19;6035.58;2821.33;2455.93;1339.19;595.84;1098.91;503.11;447988.28;107971.63;67258.30;177223.83;104362.53;28451.01;13121.04;29045.58
5174.44;2691.38;2625.16;2191.98;3197.07;1784.22;1485.40;1448.18;897.64;811.11;605.19;341.82;537.38;275.47;185.03;42.43;284.37;-74.35;359.55;240.26;472.72;1311.14;219.95;115.89;-17.66;298.91;-116.97;91.54;66.57;23.27;1529.18;524.44;145.22;213.52;379.10;-151.44;-40.47;135.80
4503.66;2177.41;1744.89;1787.05;2876.87;1594.30;1239.27;1047.41;765.57;581.90;432.12;149.00;283.46;145.11;-5.16;67.91;48.38;66.95;326.25;90.92;638.19;788.28;86.22;262.42;222.58;100.65;283.39;-154.20;8.45;-57.89;97.97;-247.30;351.61;-113.10;30.97;48.59;-106.72;1.47
4290.65;1844.16;1892.81;1581.69;1957.59;1586.90;1047.76;663.08;543.44;397.40;253.06;239.21;258.47;20.02;351.31;-151.12;-12.87;18.98;424.71;-53.61;194.81;823.66;-27.44;-156.53;253.18;-9.65;69.62;-109.03;62.05;-116.56;-420.64;-266.90;-130.93;-340.56;-252.50;-79.68;-180.29;-53.48
4209.92;1814.83;1879.52;1596.47;2239.91;1242.21;1284.12;871.22;601.39;570.51;313.25;417.29;448.63;184.44;-80.88;309.44;15.65;52.68;219.20;293.23;326.15;851.01;252.78;135.43;-91.08;200.30;-63.61;-195.77;69.98;222.43;-67.19;14.77;220.47;385.08;204.83;-34.08;112.24;-155.29
4262.47;1860.39;1615.17;1485.55;2195.90;1309.73;1382.41;989.42;685.01;430.46;448.30;129.33;345.97;150.21;-8.76;-64.29;52.11;205.69;198.45;182.34;358.87;861.10;28.94;16.62;50.72;13.43;-183.00;106.23;220.74;52.06;436.12;-164.25;76.31;-40.54;-18.93;-229.60;-250.71;-401.59
5263.10;2494.61;2593.93;2294.93;4059.47;2017.73;2015.38;1281.45;1107.15;1931.29;66050.99;20959.67;25368.92;10205.19;3560.83;1791.41;26.79;378.43;502.02;237.35;286.29;1024.31;1237.15;6749.50;2581.14;2758.63;1882.12;572.39;597.69;363.90;487998.09;113043.65;71269.15;186993.63;111824.81;29294.76;14560.45;29305.96
4234.50;1632.19;1829.38;1461.44;2075.50;1085.25;1531.33;855.49;676.16;608.89;529.59;-71.32;392.45;227.67;408.00;27.28;25.62;434.37;610.70;193.77;404.33;963.63;-63.13;238.08;417.69;17.66;83.21;135.40;70.94;157.12;128.62;-246.97;74.82;612.99;-115.14;-97.35;-9.45;71.67
3767.51;1562.26;2017.27;1504.56;2145.28;1192.82;1221.73;1178.11;743.14;779.32;462.21;251.31;172.51;154.74;18.57;-30.54;140.36;-112.84;394.38;327.09;605.43;891.05;-32.88;91.46;0.77;227.88;-41.35;150.80;338.76;120.78;157.22;-296.11;-38.75;212.96;-243.31;-341.95;-213.11;-37.61
4040.39;1589.05;1711.99;1458.56;2155.65;1403.99;1191.90;1200.59;557.96;1333.83;49927.21;15402.62;18175.12;7782.85;2732.07;1215.29;16.52;24.18;464.81;179.02;-3.10;1016.13;1428.02;5450.98;2515.30;2403.91;1477.19;641.69;640.61;294.91;434222.72;99324.14;64310.70;167473.95;100275.73;27948.76;12595.11;27798.87
