V1-A;V2-A;V3-A;V4-A;V5-A;V6-A;V7-A;V8-A;V9-A;V10-A;V11-A;V12-A;V13-A;V14-A;V15-A;V16-A;B1-A;B2-A;B3-A;B4-A;B5-A;B6-A;B7-A;B8-A;B9-A;B10-A;B11-A;B12-A;B13-A;B14-A;R1-A;R2-A;R3-A;R4-A;R5-A;R6-A;R7-A;R8-A
4163.49;1915.20;1938.61;1634.01;2033.98;1283.57;856.47;905.80;837.48;751.54;394.49;206.92;295.03;212.55;349.92;-15.31;86.18;-168.12;325.53;192.46;134.90;646.07;-174.85;-40.32;508.45;-79.52;-388.35;91.90;-204.13;18.97;117.23;119.85;113.06;195.53;-83.38;-85.42;-129.06;-54.58
4710.79;1672.36;1704.97;1672.43;2181.72;1176.92;994.32;958.09;974.26;382.36;373.56;195.68;315.07;201.67;122.93;-67.79;-25.10;316.90;362.97;112.66;247.57;892.51;43.20;-3.10;452.47;326.70;37.25;132.44;346.69;-57.93;-181.06;-35.88;67.29;-336.50;-234.11;-15.54;-43.82;-393.07
4570.22;1740.48;1976.91;1421.76;2296.35;1403.73;1249.73;902.34;700.53;645.38;402.37;164.38;320.86;6.15;156.01;-346.89;197.33;-47.04;348.30;182.93;266.52;967.01;193.19;105.52;6.58;60.07;-71.05;-141.60;-58.05;84.87;335.83;-126.02;69.76;-123.50;37.40;-319.44;10.52;-51.85
4034.78;1738.67;1912.99;1775.11;2361.27;906.46;1328.88;876.43;862.50;733.56;871.46;495.75;596.15;3615.75;15722.81;11219.37;18.12;104.56;628.07;21.88;504.56;1000.25;100.44;195.61;326.33;-67.01;326.17;935.81;3100.39;2774.93;9149.77;2105.07;1380.28;11511.21;14773.22;40416.42;79204.58;208973.34
4085.06;1556.84;1614.77;1280.45;2255.75;942.79;1395.48;1190.11;737.70;857.66;598.38;9.38;328.31;198.93;110.28;-210.59;-19.42;-121.96;299.79;245.52;483.56;659.91;127.52;-137.44;307.44;359.46;241.89;-351.21;249.25;53.94;701.90;-122.50;280.06;264.35;243.76;154.59;198.95;94.92
4555.40;1791.45;1793.76;1613.96;2230.55;1116.09;1075.37;1107.76;672.40;423.73;491.36;517.92;453.67;97.43;202.71;-134.85;57.61;209.61;238.82;235.99;587.98;861.33;304.04;84.52;222.35;248.41;110.84;192.37;73.42;81.24;6.90;-469.09;-209.62;-25.07;-193.78;-381.77;-349.12;-366.55
4592.19;1737.12;1962.39;1396.65;2291.97;1031.65;925.94;1254.24;705.89;579.74;472.37;183.71;306.74;-153.08;-6.73;-211.96;145.48;-191.37;489.02;102.95;296.45;976.69;188.39;344.93;97.58;-45.96;-154.90;-26.61;-90.71;-52.65;612.67;169.04;264.54;79.34;-91.71;-131.51;189.37;-24.56
4043.56;1611.74;1830.69;1481.80;2293.90;1164.34;1036.04;1006.25;619.85;413.75;591.24;418.16;212.03;132.40;89.17;-156.67;155.23;145.35;492.66;337.98;592.17;918.57;287.61;310.18;131.09;17.42;101.54;19.41;13.33;52.53;82.83;-183.05;-103.28;38.23;-251.06;-218.81;-22.34;124.50
10023.02;3593.89;3699.64;3018.36;4607.23;2134.56;2361.62;2141.50;1340.43;1165.20;1851.42;675.69;1846.50;8317.64;34298.46;24262.90;67.19;503.83;518.09;559.40;1003.34;1947.90;67.38;611.96;464.59;456.84;144.52;1794.12;7655.75;6738.65;19112.27;4394.87;2806.71;24452.55;31850.26;93248.80;186012.36;472055.69
4178.82;1771.65;1922.51;1834.23;2425.11;1208.91;1324.50;1197.04;717.82;525.81;390.74;246.38;212.07;47.97;74.15;-31.86;69.49;-65.76;311.13;234.81;482.01;904.01;-75.45;53.88;-212.32;-18.50;-120.62;-208.74;-55.53;113.15;255.52;-68.24;205.62;-180.25;-24.50;97.51;145.43;176.18
6008.20;2804.32;3696.35;3091.70;4204.90;2687.13;2211.66;2023.51;1503.61;1014.82;1980.66;986.87;1392.58;5722.25;24694.35;16384.14;69.10;31.14;262.49;634.57;462.33;1178.89;249.43;406.98;397.44;178.02;530.09;1533.13;4957.84;4458.23;13578.50;2954.74;1952.23;16634.60;22341.61;61799.71;123787.69;306026.28
4311.43;2001.23;2290.35;1670.46;2640.14;1433.96;1268.10;1113.33;757.32;926.10;277.69;199.53;203.33;-63.62;-22.46;88.56;39.53;92.89;422.10;338.75;306.97;959.57;-65.44;-167.58;212.32;159.88;75.62;-42.49;-67.06;-214.57;281.26;-229.55;-149.35;-133.49;100.00;-214.63;-10.11;118.01
3908.30;1905.77;2082.81;1650.89;2430.44;1280.42;1227.29;713.48;633.80;720.64;384.03;415.95;181.42;260.02;109.52;-49.38;96.58;-62.81;49.77;-6.49;591.26;964.09;45.47;4.20;183.89;-26.31;170.00;72.66;-217.02;163.84;357.02;236.69;268.96;111.27;47.05;-1.89;-39.45;-100.55
4661.62;1710.85;2280.04;1747.20;2229.89;1209.56;1246.22;723.43;757.36;931.56;510.64;439.81;250.05;384.61;50.63;-10.97;59.17;179.48;401.27;-31.09;323.01;826.77;-137.58;-53.06;103.75;104.91;13.28;-17.64;-51.12;57.73;246.82;-127.07;171.00;69.10;97.94;10.17;8.06;150.32
4444.85;1634.25;2266.01;1455.77;2883.30;1551.62;1406.21;1336.41;964.58;873.44;1115.70;489.44;1170.77;3850.19;15731.40;10557.66;-10.23;-0.31;246.15;194.36;485.84;436.99;167.10;124.98;-187.57;183.24;146.75;928.41;3587.43;3368.39;9677.38;1990.84;1563.57;12510.06;15762.90;44974.42;91338.70;232196.86
4712.50;2725.09;2306.89;2010.73;3035.81;1759.24;1785.45;1178.41;582.77;515.87;426.48;426.63;223.36;284.69;-19.12;-102.66;64.85;45.01;356.54;439.84;364.24;1202.72;17.98;10.09;420.50;17.74;314.40;220.98;-75.26;-82.49;290.09;151.29;312.86;279.13;310.57;214.59;203.29;578.26
9717.16;12326.58;19734.18;20361.19;33392.80;21687.03;20853.21;18845.57;13141.60;10250.72;6735.75;3729.32;4295.86;1687.67;861.84;688.63;1201.47;4762.14;6625.13;6920.34;6840.81;7229.99;865.76;2453.07;1813.92;1863.40;1066.18;420.95;681.24;347.63;629.20;24.76;453.02;442.89;501.66;195.44;-250.10;241.89
4001.20;1486.18;1579.37;1239.33;2101.79;788.32;981.60;1087.38;610.81;621.24;-1.33;573.55;278.50;273.98;168.70;24.63;28.18;-41.75;407.07;74.12;504.43;1067.63;-17.48;-28.45;90.22;-9.37;1.47;97.91;49.16;-107.72;-237.32;-169.75;117.02;-125.21;8.62;-17.71;19.15;-210.77
4366.08;1783.96;1951.42;1412.04;2483.99;1236.03;945.73;864.78;653.73;590.12;238.55;191.27;291.49;236.85;240.31;250.13;92.03;36.34;459.63;278.29;447.20;788.47;318.94;194.20;177.08;201.65;7.67;-66.46;87.55;165.37;280.16;-67.19;151.39;149.17;40.54;-85.58;-214.05;243.57
6158.24;3121.13;3148.69;2633.93;3831.19;1982.11;2106.81;1555.82;1236.88;1019.56;1385.25;747.06;1304.41;5787.49;20706.36;15326.20;-25.88;291.18;294.71;91.92;530.03;1161.90;257.76;441.87;307.94;347.46;571.16;1245.13;3952.22;3673.19;11238.64;2362.78;1632.18;14435.48;17767.86;54805.73;104343.85;266054.09
4308.43;1313.05;1728.00;1423.16;2175.95;1255.57;1420.36;623.37;769.98;380.39;948.40;701.76;924.63;4027.73;16649.17;10185.42;-80.37;202.03;353.16;311.70;295.72;1238.96;-152.57;388.17;127.18;352.33;-30.69;1305.07;3548.04;3369.01;9830.60;2118.00;1436.56;12120.35;15583.10;47572.34;93280.99;240586.81
4142.63;1535.96;1619.51;1676.22;2435.91;1317.27;1285.34;1096.23;1066.48;769.21;1525.39;257.58;1240.40;4630.42;18971.21;12804.21;52.19;-33.74;313.15;307.16;244.56;975.00;-139.48;144.66;191.07;203.73;140.15;928.85;3598.96;2555.74;10152.64;2163.49;1438.90;11725.43;14104.83;43157.21;81923.93;210378.30
4475.34;1523.56;1830.61;1437.85;2327.15;927.54;1176.14;877.79;628.01;638.69;59.84;141.22;-144.64;22.18;-167.01;111.34;227.06;10.70;179.46;362.45;421.37;953.68;-17.53;-94.61;298.00;-44.25;7.20;-146.48;115.82;-159.58;733.85;19.35;483.69;661.74;128.87;174.03;317.74;266.61
3967.45;1228.10;1251.62;1404.49;1898.44;1171.66;1083.54;711.29;441.45;781.30;176.04;87.36;216.53;53.16;57.87;83.46;-57.09;137.42;292.82;248.97;663.79;819.23;78.93;99.13;299.45;166.98;-51.65;-20.45;-41.11;161.22;259.77;-68.61;-140.33;128.70;-172.38;-52.37;-65.67;-497.29
