315	0
316	5.21921E-4
317	0.00104
318	0.00209
319	0.00209
320	0.00418
321	0.00574
322	0.00835
323	0.012
324	0.01566
325	0.02088
326	0.02662
327	0.03392
328	0.04749
329	0.05115
330	0.0595
331	0.06472
332	0.06576
333	0.06837
334	0.06994
335	0.07359
336	0.07516
337	0.08246
338	0.08351
339	0.0929
340	0.10125
341	0.11013
342	0.11795
343	0.13309
344	0.14614
345	0.16441
346	0.17641
347	0.18789
348	0.19415
349	0.19624
350	0.20042
351	0.20094
352	0.2072
353	0.21399
354	0.22443
355	0.23382
356	0.2453
357	0.25939
358	0.27401
359	0.29123
360	0.3048
361	0.3215
362	0.33925
363	0.35595
364	0.3737
365	0.39196
366	0.41127
367	0.43006
368	0.44937
369	0.47025
370	0.49165
371	0.51044
372	0.53184
373	0.55219
374	0.57307
375	0.59238
376	0.61587
377	0.63674
378	0.65397
379	0.67797
380	0.69468
381	0.71608
382	0.73852
383	0.75939
384	0.77662
385	0.79332
386	0.81211
387	0.82985
388	0.8476
389	0.86378
390	0.87891
391	0.89457
392	0.90866
393	0.92223
394	0.93476
395	0.94572
396	0.95668
397	0.9666
398	0.97443
399	0.98173
400	0.98852
401	0.99322
402	0.99739
403	0.99948
404	1
405	1
406	0.99843
407	0.99582
408	0.99217
409	0.98591
410	0.97965
411	0.97077
412	0.96242
413	0.95042
414	0.93841
415	0.92537
416	0.91075
417	0.89614
418	0.87996
419	0.86221
420	0.84395
421	0.82568
422	0.80793
423	0.78601
424	0.76618
425	0.74322
426	0.72025
427	0.69729
428	0.67223
429	0.64823
430	0.62526
431	0.60021
432	0.57516
433	0.55063
434	0.52505
435	0.50157
436	0.47651
437	0.45146
438	0.42693
439	0.40397
440	0.37944
441	0.35647
442	0.33351
443	0.31159
444	0.29019
445	0.27035
446	0.25104
447	0.23173
448	0.21399
449	0.19624
450	0.18006
451	0.16493
452	0.15084
453	0.13674
454	0.1237
455	0.11117
456	0.09969
457	0.08977
458	0.07933
459	0.06994
460	0.06159
461	0.05428
462	0.04749
463	0.04019
464	0.03445
465	0.02818
466	0.02296
467	0.01775
468	0.01357
469	0.01044
470	0.00678
471	0.00365
472	0.00104
473	0
474	0
475	0
